,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985
349,314798.59,313147.11,311240.49,310029.86,308507.55,306225.04,303188.82,299639.66,296146.78,292651.67,288863.41,284818.25,280435.34,276926.11,274206.43,271717.79,269254.35,266586.86,264057.22,262121.59,260374.96,258747.7,257741.4,257303.42,257319.62,257445.61,256757.5,257240.43,258796.65,261142.52,263153.86,267635.57,270819.29,273795.85,276678.65,279852.9,283313.69,287147.8,292361.45,298372.12,305710.05,316432.04,327660.83,335485.14,343657.68,353716.87,366132.27,379853.98,391447.46,402795.1,418159.3,438742.14,467588.7,509443.1,543505.14,572538.77,608142.31,630748.29,635133.17,646348.44,659113.72,667244.06,675222.98,677070.61,672214.25,659181.27,655784.47,644279.12,634071.88,621024.74,601495.13,587089.35,571991.45,552540.13,530665.16,507706.43,487242.08,468196.09,452304.84,435636.64,416188.97,398465.61,382098.08,365883.01,349206.94,337005.36
350,316761.95,315040.12,313154.28,311997.25,310382.65,308040.13,304920.09,301332.67,297834.55,294299.88,290457.73,286364.19,281942.86,278524.95,275801.98,273305.96,270810.43,268106.52,265589.92,263681.31,261907.2,260287.62,259328.94,258913.7,258945.0,258985.13,258362.25,258906.53,260564.02,262822.61,265061.3,269616.12,272695.58,275724.93,278617.17,281869.7,285340.29,289346.35,294500.47,300833.29,308349.46,319331.44,330251.13,338216.37,346614.08,356877.33,369526.43,383336.54,394916.38,406529.75,422374.16,444443.74,473741.28,516368.08,549303.38,579456.43,615191.99,635873.34,640005.68,651892.92,665291.87,673056.81,680822.34,682360.37,676598.28,663775.43,660754.38,648679.89,638641.6,624982.61,605150.16,591186.39,575355.54,556004.86,533382.32,510359.17,490102.13,471070.74,455056.54,437942.92,418198.46,400736.4,384215.83,367575.54,350808.02,338800.6
351,318723.16,316938.34,315078.73,313962.75,312257.68,309852.14,306652.8,303031.93,299523.57,295946.64,292050.3,287905.74,283462.38,280127.06,277400.82,274895.09,272367.28,269628.96,267129.97,265241.97,263442.38,261834.93,260922.08,260531.93,260587.14,260510.35,259985.72,260624.39,262351.67,264484.88,267003.9,271610.45,274586.84,277639.57,280571.37,283895.95,287371.61,291524.78,296659.9,303281.07,310969.21,322333.36,332889.63,340995.34,349575.43,360146.25,373096.85,386787.07,398377.18,410326.79,426642.23,449730.75,480182.69,523377.36,555101.96,586595.07,622090.52,640776.86,645318.96,657666.52,671418.25,679023.52,686419.78,687649.19,680998.51,668665.87,665676.9,653233.59,643343.41,628953.89,608795.87,595171.57,578853.42,559452.35,536174.91,513241.99,492907.42,474062.92,457868.11,440314.47,420251.1,403054.43,386352.43,369234.27,352353.08,340597.08
352,320684.8,318844.43,317016.57,315926.26,314135.2,311660.96,308384.37,304734.96,301213.81,297591.89,293643.51,289445.22,284994.01,281732.46,279002.96,276485.16,273922.6,271156.45,268675.2,266803.54,264980.51,263389.69,262520.85,262156.01,262281.11,262055.92,261615.08,262322.81,264170.84,266160.0,268995.62,273627.8,276467.98,279567.31,282522.64,285922.22,289412.45,293719.15,298892.09,305798.68,313641.43,325493.88,335696.78,343771.55,352605.83,363456.71,376638.76,390369.22,401889.18,414218.17,430967.89,454583.72,486865.96,530358.41,560941.52,594190.8,628753.59,645929.49,650985.54,663685.17,677412.18,685016.93,692071.9,692919.33,685460.41,673701.91,670389.48,657937.39,647975.55,632949.09,612640.25,599400.21,582487.09,562891.45,538802.12,516293.82,495640.53,477115.05,460713.61,442770.51,422435.14,405235.1,388404.8,370818.69,353950.46,342354.91
353,322644.12,320755.78,318967.93,317887.67,316012.54,313466.51,310117.32,306441.77,302905.26,299238.07,295237.33,290982.58,286537.88,283341.15,280608.38,278076.16,275478.62,272686.76,270227.91,268366.0,266521.61,264951.96,264125.3,263785.98,263992.55,263606.74,263252.57,264010.22,266039.67,267850.32,271001.24,275606.68,278394.25,281510.61,284494.48,287948.4,291460.45,295929.63,301175.79,308290.26,316393.28,328656.2,338555.35,346556.19,355668.26,366775.92,380141.51,393961.91,405362.58,418174.69,435204.5,459326.0,493371.61,537719.8,567051.7,601945.81,635114.78,651163.75,656578.67,669655.24,683122.46,690894.02,697883.33,698146.75,689899.0,678723.1,674870.72,662760.97,652514.62,636883.85,616686.49,603481.42,586083.59,566237.25,541329.18,519361.96,498325.12,480180.17,463705.04,445315.86,424776.91,407347.5,390407.41,372349.72,355659.87,344127.94
354,324601.02,322675.08,320932.96,319844.21,317889.66,315268.67,311851.61,308152.36,304597.88,300882.65,296831.73,292517.76,288094.12,284953.14,282217.12,279668.05,277033.02,274222.16,271788.15,269929.33,268067.91,266521.82,265733.25,265424.08,265668.67,265142.98,264920.28,265726.15,267943.35,269596.36,273027.71,277534.78,280336.07,283483.8,286480.01,289986.44,293513.19,298200.94,303504.3,310737.0,319199.88,331734.77,341488.89,349355.0,358816.66,370198.75,383730.74,397568.26,408873.99,422221.99,439487.1,464287.23,500284.01,545011.79,573468.03,609687.96,641609.35,656160.29,662238.35,675747.94,688723.9,696806.88,703729.03,703161.08,694273.27,683887.28,679436.96,667590.2,656931.18,640815.39,620696.0,607558.19,589676.34,569464.44,544157.03,522342.46,501093.57,483250.33,466670.46,447836.42,427069.17,409400.88,392415.03,373854.8,357455.78,345887.55
355,326558.09,324599.7,322911.77,321798.43,319769.14,317069.99,313587.23,309869.32,306291.65,302525.57,298424.22,294050.72,289665.25,286570.82,283831.52,281263.15,278588.05,275760.41,273353.72,271491.25,269617.19,268101.56,267346.93,267068.18,267353.33,266695.49,266607.54,267495.42,269853.26,271423.73,275068.47,279445.93,282312.36,285456.46,288467.4,292031.6,295585.39,300531.62,305873.28,313174.18,322014.19,334851.89,344396.06,352197.27,362064.74,373715.01,387453.09,401178.2,412430.75,426217.3,443831.02,469620.43,507554.39,551983.56,580170.22,617190.59,648170.42,661116.02,668109.23,681999.43,694414.51,702924.29,709397.72,708057.29,698593.4,689048.64,684146.18,672318.92,661414.5,644700.62,624802.57,611543.94,593151.88,572518.72,547207.8,525238.18,503905.14,486248.76,469519.62,450320.53,429378.92,411353.37,394198.16,375408.67,359303.35,347616.2
356,328512.55,326529.63,324904.53,323750.2,321648.28,318867.76,315324.15,311590.1,307986.54,304169.29,300017.22,295581.38,291249.02,288191.83,285449.27,282859.12,280141.36,277303.8,274926.94,273053.96,271169.47,269689.03,268966.39,268718.3,269024.25,268255.5,268298.97,269280.79,271767.17,273306.45,277174.28,281363.13,284281.14,287435.67,290480.72,294086.34,297674.82,302862.39,308257.79,315632.83,324970.71,337949.39,347192.51,355154.33,365239.05,377254.82,391211.2,404751.19,415988.78,430244.18,448318.83,475163.78,515076.33,558699.4,586841.72,624669.71,654809.62,666255.87,674391.0,688139.79,700189.94,709168.44,714955.72,712879.93,702747.41,694367.66,688715.28,677180.42,665871.68,648317.95,628919.03,615533.74,596522.97,575397.44,550187.64,528078.44,506701.44,489194.42,472321.05,452737.46,431627.44,413293.08,395879.32,376977.26,361176.16,349380.29
357,330467.05,328467.64,326911.36,325699.44,323529.72,320661.88,317059.7,313314.71,309682.53,305811.26,301610.71,297109.7,292845.56,289816.17,287070.35,284455.93,281692.9,278850.07,276505.58,274617.45,272724.75,271284.32,270591.66,270374.49,270651.89,269829.83,269974.39,271062.19,273698.7,275204.21,279253.53,283307.58,286242.18,289409.42,292508.17,296145.82,299786.65,305160.16,310699.23,318134.34,327928.57,341049.01,349942.34,358106.75,368340.55,380774.22,394900.93,408285.92,419631.12,434378.37,453204.77,480855.53,522621.19,564817.3,593524.11,632039.16,661435.14,671416.51,680778.36,694222.72,705899.61,715358.24,720477.55,717829.51,706902.38,699881.99,693216.02,681900.04,670251.88,651798.27,633155.55,619511.99,599827.68,578319.07,553187.27,530915.26,509617.53,492155.75,475136.98,455207.2,433878.73,415199.09,397619.48,378557.55,362996.01,351080.94
358,332418.74,330411.02,328929.67,327646.03,325410.72,322454.93,318796.48,315043.15,311379.59,307451.42,303202.14,298633.15,294457.44,291443.85,288694.79,286053.55,283244.96,280401.54,278092.0,276181.7,274283.04,272887.47,272222.78,272039.06,272287.68,271418.64,271656.08,272882.55,275579.39,277094.17,281340.62,285267.81,288214.42,291387.21,294545.01,298202.58,301931.2,307505.81,313221.96,320679.4,330914.9,344027.89,352670.65,361015.26,371441.12,384246.79,398585.99,411801.54,423317.32,438604.02,458265.12,486976.47,529493.28,570821.06,600345.08,639172.02,667863.25,676508.23,686841.4,700442.97,711564.91,721396.01,725967.9,722974.0,711305.89,705554.56,697675.78,686457.54,674570.19,655454.93,637371.36,623498.93,603185.03,581303.4,556202.24,533801.66,512574.25,495075.32,477812.75,457578.32,436140.0,417185.45,399316.24,380108.51,364850.16,352793.65
359,334370.31,332362.56,330962.33,329589.88,327293.93,324244.14,320534.45,316778.08,313077.69,309092.27,304794.0,300154.12,296082.37,293074.89,290322.58,287651.96,284795.16,281955.91,279683.92,277746.67,275844.34,274498.58,273859.8,273709.8,273906.62,273017.54,273357.73,274731.03,277348.35,279017.83,283473.25,287212.99,290222.05,293356.85,296591.31,300273.93,304126.63,309779.26,315743.68,323325.01,334060.07,346894.35,355447.55,363963.12,374562.2,387661.32,402279.12,415194.02,427065.7,442933.96,463270.87,493227.16,536587.95,576872.84,607302.66,646336.31,674053.9,681551.67,693023.73,706797.34,717249.56,727283.35,731292.27,728087.62,715760.06,711182.27,702029.48,691095.88,678870.25,659022.36,641741.35,627255.07,606776.93,584288.1,559214.08,536715.97,515516.45,497989.55,480477.82,459532.21,438476.89,419361.08,401005.84,381683.84,366763.4,354474.3
360,336370.48,334371.12,333061.07,331582.46,329228.18,326081.0,322325.17,318568.44,314828.38,310782.75,306437.8,301724.11,297772.03,294760.84,292005.29,289302.68,286397.36,283567.08,281335.29,279363.89,277460.21,276169.26,275554.31,275438.32,275555.4,274694.18,275101.44,276606.77,279145.78,281036.63,285672.97,289216.01,292292.96,295377.08,298706.2,302406.64,306379.61,312046.19,318284.19,326038.33,337316.17,349784.3,358295.81,367008.75,377830.79,391171.44,405961.27,418775.62,430986.22,447381.55,468530.51,499485.51,544205.59,582991.15,614299.66,653556.46,680304.78,686659.68,699119.11,713239.99,723244.61,733274.22,736663.23,733178.52,720275.4,716880.59,706420.44,695971.79,683089.83,662699.25,646389.49,631037.39,610410.41,587344.2,562232.25,539687.7,518499.73,501049.67,483059.16,461579.98,440923.66,421629.31,402746.41,383373.55,368720.57,356111.82
361,338376.14,336393.66,335157.9,333574.99,331159.21,327919.41,324119.83,320360.14,316577.53,312473.97,308079.5,303306.74,299465.16,296450.26,293689.04,290954.25,288002.49,285186.02,282987.66,280984.23,279083.84,277845.82,277254.92,277164.01,277205.29,276383.66,276835.55,278460.14,280938.5,283048.1,287826.39,291210.93,294361.13,297425.98,300823.44,304551.86,308697.62,314334.82,320844.4,328806.2,340438.31,352651.26,361197.13,370125.99,381108.96,394667.54,409684.13,422441.71,434957.95,451862.87,474467.55,506068.05,551843.13,589289.33,621451.89,660916.0,686325.3,691895.25,704990.12,719779.07,729437.62,739158.6,742256.24,738089.39,724944.63,722430.38,710926.4,700781.5,687346.0,666545.48,650987.89,634804.37,613992.91,590337.06,565227.99,542647.35,521558.95,504105.2,485648.54,463766.98,443363.3,423970.87,404489.84,385088.38,370636.19,357781.66
362,340390.13,338430.32,337252.7,335570.19,333089.67,329759.33,325918.47,322153.15,318327.74,314165.88,309719.05,304904.68,301161.76,298143.16,295373.8,292604.2,289612.96,286810.4,284641.01,282607.68,280715.31,279528.32,278961.65,278886.78,278835.39,278083.81,278601.56,280334.99,282719.33,285073.31,289930.08,293202.38,296409.19,299484.07,302965.62,306704.6,311035.28,316608.62,323464.75,331618.58,343530.9,355411.97,364110.13,373282.13,384485.76,398297.29,413410.62,426155.09,438959.88,456385.72,480600.73,512693.35,559309.88,595540.47,628923.71,668539.21,691862.47,697162.46,710995.45,726482.26,735747.39,745241.86,748007.35,742853.4,729945.64,727851.92,715727.12,705774.86,691667.82,670535.69,655469.99,638476.08,617779.71,593295.29,568115.94,545766.81,524695.14,507105.38,488152.71,465939.86,445825.26,426259.21,406303.73,386799.61,372559.22,359472.21
363,342409.65,340478.4,339345.36,337565.24,335016.71,331600.74,327723.79,323947.43,320076.31,315855.83,311353.78,306515.53,302861.84,299839.54,297059.54,294254.92,291226.37,288442.68,286295.31,284234.26,282354.69,281216.78,280676.89,280627.51,280450.04,279804.05,280423.19,282231.57,284480.93,287136.25,292048.5,295209.85,298441.63,301558.92,305117.86,308862.32,313351.22,318904.26,326070.59,334409.69,346733.62,358224.41,367074.39,376443.45,387979.24,402116.84,417102.39,429859.5,443028.97,460965.81,486285.28,519630.85,566867.54,601791.66,636634.98,675997.82,697158.35,702909.53,717250.35,733128.59,742225.14,751322.7,753757.15,747634.95,735272.17,733220.95,720696.28,710913.87,696004.22,674515.32,659827.75,642296.0,621547.08,596337.21,571259.76,548825.05,527961.97,510172.02,490729.42,468160.64,448339.57,428568.29,408080.16,388448.98,374483.51,361132.58
364,344437.59,342540.87,341435.77,339562.89,336940.24,333440.84,329533.12,325742.97,321823.19,317546.42,312986.23,308139.43,304565.4,301539.41,298746.24,295903.92,292845.19,290080.49,287950.55,285863.97,284002.04,282911.26,282398.37,282424.0,282086.54,281530.56,282223.85,284161.99,286256.28,289251.91,294191.57,297206.36,300488.07,303630.54,307270.03,311030.19,315684.19,321278.01,328751.39,337257.09,350106.77,361218.19,370035.53,379678.96,391517.28,405905.46,420935.91,433618.99,447199.71,465607.9,491500.25,526829.69,574394.23,608086.99,644841.93,683200.21,702725.01,709041.14,723772.18,739629.98,748731.75,757463.09,759486.17,752483.96,740758.49,738358.45,725830.74,715975.58,700366.81,678714.8,664455.11,646266.31,625304.86,599195.01,574591.44,551802.71,531295.29,513276.21,493400.09,470527.63,450700.89,430783.76,409774.38,390155.95,376365.19,362877.12
365,346471.13,344617.85,343523.82,341560.26,338860.14,335282.36,331346.46,327539.74,323571.01,319237.6,314616.33,309776.51,306272.45,303242.79,300433.86,297553.62,294466.98,291726.31,289606.68,287496.82,285657.43,284611.79,284126.13,284239.23,283728.64,283265.76,284012.6,286145.73,288047.92,291382.42,296293.2,299251.3,302551.16,305724.19,309422.03,313205.65,318034.36,323707.02,331404.07,340189.96,353481.67,364267.15,373005.6,382948.81,395064.59,409651.7,424780.6,437336.65,451440.57,470153.54,496595.26,533835.96,582332.45,614675.36,653221.33,690074.27,708380.23,715092.47,730240.73,745821.36,755110.9,763777.53,765168.08,757307.15,746228.18,743240.88,731097.01,720934.14,704662.26,683137.6,668918.73,650195.12,628958.74,601941.25,577941.03,554726.13,534642.8,516542.7,496170.04,473070.09,452986.12,432943.9,411409.51,391986.3,378263.47,364673.38
366,348513.17,346709.49,345606.52,343557.31,340776.3,337125.26,333163.82,329337.71,325317.02,320929.35,316244.02,311426.89,307983.0,304949.67,302122.4,299201.5,296094.22,293380.2,291263.69,289135.22,287320.95,286316.03,285862.58,286016.36,285355.0,285033.41,285831.94,288166.88,289899.4,293535.27,298340.14,301312.87,304646.28,307832.46,311586.68,315386.14,320449.81,326184.09,334008.43,343181.56,356766.35,367396.63,375990.81,386311.06,398723.31,413490.93,428639.82,441095.13,455779.2,474748.64,501926.72,541281.95,590195.1,621595.26,661586.37,697092.92,713776.59,721216.0,736842.69,751893.64,761528.83,770129.15,770616.18,762059.49,751854.79,748216.64,736369.21,725757.06,708953.86,687519.44,673377.12,654119.5,632480.62,605021.75,581192.84,557742.67,537995.64,519779.95,498912.17,475557.22,455205.55,435109.44,413015.92,393911.87,380146.89,366460.98
367,350560.86,348815.96,347686.62,345556.82,342691.48,338969.52,334988.0,331136.85,327061.18,322618.97,317869.24,313093.32,309699.64,306662.61,303814.34,300850.02,297724.48,295039.78,292919.11,290776.78,288995.05,288026.39,287605.42,287802.62,286998.8,286822.02,287708.6,290194.65,291838.28,295703.37,300368.79,303411.41,306740.75,309942.65,313758.89,317587.44,322928.95,328704.53,336602.4,346181.3,360092.32,370497.59,379022.63,389780.45,402482.48,417473.41,432502.74,444902.36,460061.5,479409.74,507660.02,549114.84,597710.63,628824.66,669691.12,704183.51,719128.35,727569.25,743617.47,758062.97,768170.0,776286.76,775934.56,766752.16,757477.98,753349.57,741530.25,730653.44,713194.0,692008.49,677734.34,657913.6,635810.24,608349.86,584350.09,560806.97,541268.37,522887.44,501613.46,478063.64,457312.68,437025.95,414676.13,395894.25,381996.18,368206.1
368,352614.21,350937.38,349763.99,347555.89,344602.75,340815.11,336816.23,332937.13,328806.15,324309.08,319491.93,314773.35,311419.81,308379.09,305507.15,302496.62,299360.23,296707.57,294575.34,292421.52,290677.44,289742.9,289354.69,289574.02,288650.64,288615.06,289602.51,292226.62,293836.57,297941.31,302403.86,305501.78,308842.17,312080.61,315941.31,319807.15,325408.07,331241.56,339219.33,349333.78,363397.02,373479.31,382177.84,393170.27,406266.83,421494.23,436325.63,448710.77,464377.66,484226.03,513620.17,557219.48,604948.68,636020.47,677769.99,711358.65,724680.12,734369.63,750270.78,764324.6,774949.35,782322.96,781172.07,771262.29,763274.16,758327.94,746837.42,735520.64,717137.53,696508.2,682095.76,661591.62,638944.69,611598.9,587445.43,563854.06,544482.09,525941.54,504239.72,480501.69,459405.44,438829.31,416352.53,397904.31,383884.32,369954.37
369,354676.19,353073.91,351838.53,349557.35,346509.98,342659.16,338648.53,334738.54,330549.15,325999.67,321112.04,316467.12,313143.52,310099.12,307200.8,304141.24,300999.03,298381.14,296232.35,294069.43,292368.18,291465.62,291110.43,291298.78,290317.83,290390.81,291492.05,294277.46,295850.95,300150.6,304468.13,307583.77,310937.65,314233.67,318128.73,322050.85,327851.64,333839.65,341882.21,352487.54,366703.85,376410.74,385327.91,396481.55,410029.01,425441.18,440107.1,452609.94,468809.44,489472.06,519740.42,565348.5,611538.98,643227.74,685729.48,718518.61,730254.27,741284.68,756861.17,770514.16,781668.98,788319.29,786548.42,775773.26,769284.73,763230.77,751987.82,740302.54,720929.28,701140.57,686444.1,665195.77,642126.59,614869.71,590536.71,567034.21,547712.99,529011.52,506924.59,482942.64,461460.62,440697.96,418041.77,399855.91,385702.65,371674.89
370,356743.9,355222.76,353910.12,351558.26,348415.99,344504.46,340484.91,336541.03,332290.12,327687.97,322726.82,318177.4,314870.78,311822.7,308895.28,305786.38,302643.4,300063.04,297890.11,295720.54,294067.35,293194.58,292875.13,293032.24,292000.53,292173.25,293423.43,296273.55,297856.87,302368.22,306549.29,309677.69,313037.39,316396.73,320313.14,324329.61,330346.52,336524.95,344591.76,355671.75,369880.7,379318.91,388430.6,399791.69,413740.59,429382.9,443867.79,456556.23,473339.7,494906.19,526324.25,572749.38,618005.4,650584.85,693431.96,725463.82,735753.23,747846.29,763600.94,776655.02,788222.18,794280.9,792138.07,780556.75,775468.88,768088.22,756959.15,745015.8,724915.85,705749.71,690801.78,668858.07,645377.89,618157.34,593682.92,570259.32,550897.18,531925.24,509499.46,485394.52,463604.94,442518.42,419698.54,401845.18,387534.13,373457.39
371,358820.32,357386.99,355978.66,353561.47,350317.79,346350.99,342328.21,338344.58,334031.79,329376.67,324338.89,319901.72,316601.59,313549.85,310590.54,307429.45,304290.83,301750.83,299548.6,297374.83,295775.02,294929.82,294646.4,294747.51,293694.04,293977.08,295384.97,298149.45,299898.93,304634.68,308614.18,311809.57,315128.28,318569.86,322513.14,326662.92,332763.76,339209.06,347409.24,359026.52,372936.55,382279.19,391575.49,403123.74,417389.51,433333.14,447495.6,460569.4,477982.28,500281.09,533047.96,580390.65,624523.52,658089.67,701168.18,732150.8,741199.45,754537.48,770486.63,782816.7,794610.72,800060.64,797693.63,785395.6,781603.4,772828.66,762019.34,749708.63,728803.52,710529.27,694903.48,672780.21,648629.4,621441.28,596859.94,573468.05,554075.18,534826.82,511609.61,487930.37,465959.43,444330.83,421382.14,403899.4,389330.31,375237.01
372,360956.7,359620.96,358098.2,355618.18,352269.41,348252.85,344229.78,340203.3,335825.45,331119.86,326002.28,321694.34,318390.1,315334.7,312340.7,309127.08,305998.0,303501.2,301261.92,299086.45,297545.4,296725.53,296478.45,296493.5,295469.79,295824.77,297374.43,300054.61,302041.89,306971.87,310739.88,314008.08,317272.19,320815.33,324777.71,329056.71,335172.64,341911.97,350298.08,362499.07,376016.22,385314.79,394824.08,406613.04,421139.78,437269.96,451325.62,464766.53,482750.08,505928.33,539778.02,588595.53,631111.67,665635.12,708962.85,738901.04,746713.72,761131.71,777466.16,789314.73,801109.87,805888.8,803221.68,790298.89,787812.65,777607.24,767338.47,754309.52,732809.11,715613.51,699030.94,676745.15,651956.85,624728.85,600097.38,576719.0,557412.01,537631.73,513820.87,490585.05,468413.47,446196.64,423189.14,405999.23,391076.54,377027.02
373,363108.07,361852.76,360217.59,357671.32,354222.63,350158.92,346132.72,342060.3,337619.83,332860.73,327679.28,323490.64,320182.28,317120.6,314091.7,310827.81,307713.49,305252.58,302978.53,300806.38,299322.06,298527.73,298307.38,298240.62,297259.29,297662.07,299339.78,301954.63,304176.87,309259.21,312856.78,316203.56,319446.81,323063.24,327055.62,331520.23,337604.72,344635.92,353245.39,365827.49,379071.04,388407.3,398149.55,410112.48,424874.79,441250.43,455246.52,469018.69,487554.04,512306.7,546858.05,596821.53,637894.24,673348.41,716908.37,745400.8,752366.47,767481.38,784550.47,796028.49,807492.39,811959.6,808552.24,795370.77,793858.35,782512.15,772584.3,758950.54,737001.7,720642.34,703141.14,680653.31,655213.9,627991.29,603321.16,580054.16,560743.46,540445.39,516186.97,493231.59,470948.79,448065.51,425023.78,408053.17,392858.18,378722.46
374,365274.59,364082.27,362339.79,359723.77,356177.42,352069.19,348036.99,343918.37,339414.9,334599.2,329372.77,325290.62,321978.16,318907.52,315840.89,312534.24,309434.8,307004.96,304698.45,302534.7,301105.04,300336.47,300133.09,299966.39,299060.2,299533.61,301328.13,303841.8,306326.53,311493.02,314969.89,318377.34,321631.22,325337.84,329341.52,334004.75,340020.79,347424.36,356240.38,369124.01,382011.52,391512.23,401516.71,413717.89,428753.5,445234.63,459218.19,473303.22,492402.57,518896.52,553983.93,604862.42,644625.56,681407.6,725139.53,751375.34,758053.37,773976.97,791813.31,802869.35,814091.86,818203.04,813721.68,800806.4,799762.81,787741.2,778032.28,763663.78,741353.25,725542.11,707145.57,684787.67,658432.3,631133.75,606722.37,583474.67,564013.09,543164.01,518537.18,495902.74,473424.8,450012.31,426854.33,410115.16,394662.47,380455.24
375,367453.36,366309.37,364461.73,361772.44,358133.73,353986.62,349942.58,345774.6,341207.8,336332.43,331080.15,327094.29,323777.74,320695.44,317590.85,314243.8,311164.56,308758.31,306421.68,304271.48,302894.4,302154.3,301978.08,301675.49,300882.65,301464.88,303339.77,305708.25,308516.65,313742.55,317100.12,320534.28,323833.53,327623.15,331632.68,336465.84,342460.21,350197.09,359212.39,372538.69,385007.47,394672.13,404889.28,417448.67,432836.31,449181.25,463180.02,477659.94,497312.63,525001.65,561446.78,613001.24,651356.65,689725.86,733191.79,757087.61,764261.78,780743.95,799013.86,809893.17,820688.37,824444.74,818910.09,806598.84,805609.25,793155.35,783640.49,768392.83,745692.82,730303.93,711313.87,688900.22,661743.37,634560.22,610055.29,587040.17,567356.38,545963.16,520940.54,498631.9,475923.65,451917.52,428616.55,412178.4,396433.55,382165.3
376,369647.55,368533.96,366586.38,363817.23,360088.56,355908.31,351849.45,347628.94,343001.3,338063.12,332801.56,328901.66,325581.01,322484.33,319338.9,315959.12,312900.24,310512.6,308148.22,306016.79,304690.16,303978.79,303883.0,303408.04,302711.79,303373.53,305387.7,307589.4,310763.31,316018.48,319218.49,322706.16,326032.3,329908.3,333934.64,338945.12,344983.4,353050.18,362244.71,376136.31,388198.18,397828.54,408341.5,421227.22,436885.65,453280.33,467201.01,482126.05,502289.33,530599.53,569191.61,621106.18,658135.2,698580.73,740965.82,763093.68,770888.0,787801.18,806056.12,816948.18,827349.63,830663.43,824172.15,812566.28,811201.01,798751.11,789163.19,773150.52,750275.17,735363.82,715648.45,693001.87,664849.93,638195.12,613298.39,590679.31,570741.15,548866.61,523506.4,501190.74,478318.38,453731.6,430442.23,414194.64,398296.92,383877.94
377,371857.31,370755.9,368710.67,365858.03,362044.85,357834.25,353757.57,349484.22,344795.4,339791.21,334537.14,330712.73,327388.0,324274.16,321087.64,317677.6,314644.49,312267.79,309878.09,307770.71,306492.38,305809.96,305808.0,305146.55,304550.2,305269.3,307492.85,309487.99,313025.84,318249.8,321388.8,324895.84,328254.63,332193.18,336244.68,341442.77,347565.83,355872.96,365368.71,379735.65,391448.05,400994.43,411830.49,425015.56,440889.18,457391.25,471176.74,486667.54,507161.75,536067.67,576728.02,629655.71,665230.6,707622.01,748383.43,769195.67,777426.65,794800.1,812760.24,823863.79,834200.67,836830.31,829405.67,818515.17,816512.27,804491.62,794571.89,777833.82,755104.1,740242.19,719936.79,696988.11,667832.54,641849.64,616481.0,594333.95,574306.13,551880.28,526267.28,503664.77,480651.51,455480.17,432403.92,416229.02,400216.97,385538.63
378,374082.81,372971.98,370834.5,367894.72,364002.55,359764.47,355666.92,351337.49,346590.05,341516.65,336287.04,332527.52,329198.71,326064.9,322834.36,319401.9,316397.39,314023.87,311613.88,309533.32,308298.53,307650.43,307691.95,306868.09,306423.44,307197.89,309638.1,311450.82,315312.27,320422.3,323576.87,327119.83,330492.59,334491.55,338560.0,344010.38,350199.74,358643.75,368555.63,383237.89,394784.29,404176.44,415418.69,428923.59,444992.61,461517.63,475196.28,491314.21,512087.29,541790.77,584739.09,638123.15,672684.46,716647.33,755957.54,775016.34,784043.52,801943.91,819334.27,830821.41,841092.02,842741.21,834561.37,824635.87,821925.79,810238.33,799830.8,782512.63,759887.45,745114.46,724219.97,700827.84,671185.78,645395.33,619766.86,597994.23,577838.3,554862.77,528966.41,506065.48,482990.48,457196.85,434470.53,418246.94,402127.41,387156.47
379,376324.21,375185.15,372960.92,369930.27,365961.65,361701.97,357577.46,353188.68,348382.33,343239.37,338054.21,334348.81,331015.9,327859.25,324581.7,321129.4,318156.37,315778.19,313353.03,311307.28,310111.2,309497.71,309585.65,308608.32,308319.14,309188.02,311790.39,313507.44,317614.98,322575.07,325804.57,329343.04,332732.51,336797.94,340897.59,346646.27,352880.11,361403.25,371751.15,386784.33,398089.74,407408.42,419121.93,432939.48,449250.0,465647.8,479268.15,495899.96,517083.79,547947.33,593167.71,646214.9,680472.92,725390.32,763609.34,780788.34,790909.82,809275.5,826013.77,838022.25,847771.18,848510.0,839651.5,830752.52,827511.67,815862.43,805170.37,787134.36,764789.01,749874.49,728358.65,704454.3,674813.47,648835.79,623105.56,601565.19,581225.96,557799.63,531686.79,508341.18,485052.89,458973.02,436599.66,420227.19,403991.15,388795.75
