,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984
360,941710.82,668609.93,349490.23,314394.5,462301.64,397158.85,578305.03,716521.62,452646.1,494199.83,478165.76,410063.62,351709.32,404663.34,466974.54,518980.46,668325.98,546251.56,520157.46,524891.15,572719.11,709217.35,784855.67,823904.57,778057.72,1043847.13,1236190.41,1217761.6,1064265.41,1393588.36,1406118.28,1398232.19,1530791.14,1318714.12,1428264.59,1489891.3,1492335.54,1277912.39,1356040.31,1344117.78,1103548.17,1057577.85,1058871.41,1073731.52,790208.54,552608.12,686323.75,684684.11,551820.78,566366.38,580598.18,646685.86,537427.26,629672.54,677832.25,659498.55,761950.37,917817.38,816982.53,877248.28,989331.34,897287.21,1085633.69,1067866.71,1090595.74,1013917.1,1260330.96,1467799.76,1713667.54,2056150.22,2162086.25,1841449.31,1442097.42,1047024.68,1220892.09,1147639.48,1113646.3,1121841.93,974992.31,550700.94,646212.21,664410.23,608761.33,617542.12,689511.2
361,1005151.05,723895.63,350338.95,280152.58,499171.6,387856.05,614272.61,741255.87,445594.11,493045.11,478183.51,387772.78,344099.92,431732.48,466945.03,539425.76,673328.88,570637.57,498193.32,508611.31,588234.14,740783.64,775551.01,818644.77,799913.68,1083521.23,1249059.32,1170295.88,1072799.17,1377086.97,1356628.69,1460355.13,1561064.76,1340807.91,1450472.42,1505499.76,1487037.08,1326587.68,1299522.8,1342014.1,1069444.02,1102481.87,1082022.66,1039161.14,771798.76,613323.04,716044.44,669604.9,547580.8,561503.48,607169.85,627981.36,528270.07,644147.19,644352.24,698694.63,806387.13,978138.41,845230.13,907257.23,965479.62,1002354.24,1080213.52,1087346.14,1090863.66,1053675.94,1335776.94,1532851.26,1824398.48,2055872.99,2109620.04,1803198.27,1394849.08,980984.83,1235253.58,1168027.85,1114555.69,1140833.06,960845.93,514885.36,628554.58,686438.84,635196.64,633039.79,689708.36
362,1047571.73,742120.28,355315.95,282169.32,476324.98,365978.46,630186.09,744077.54,419948.32,495451.5,478584.84,393420.75,328843.73,450115.78,483141.56,542216.05,656432.03,550818.31,508823.44,517308.81,597414.21,733725.39,782447.92,827547.13,821613.21,1079911.37,1340031.71,1190298.43,1099760.44,1416760.58,1343196.66,1510956.44,1567478.01,1340457.42,1481573.36,1511654.02,1430824.83,1362560.59,1280398.51,1317474.48,1092011.93,1134727.56,1111412.55,1026287.79,808149.19,644869.69,722867.04,670353.29,550140.72,575724.59,555134.31,655045.47,514914.86,670085.5,648292.45,696458.73,857264.05,1021980.67,873603.64,906906.85,992680.12,1033906.57,1070387.58,1111785.63,1076443.81,1081679.95,1334199.37,1524390.62,1922354.38,2117037.09,2193805.65,1640625.2,1464883.94,994894.91,1217028.47,1166146.59,1132206.15,1113720.77,936717.64,486689.73,666987.0,679892.39,654608.2,651364.18,709576.69
363,1118559.26,676025.93,274312.43,314895.14,487006.05,396073.79,633951.41,703514.3,406601.93,435997.05,486482.99,384522.88,318587.82,468211.39,477917.63,559003.92,701889.82,533807.1,551467.67,520560.15,618690.35,748925.42,785152.49,791753.06,859132.66,1122026.2,1360993.56,1222787.55,1110663.18,1445253.17,1365520.69,1556071.69,1522506.72,1408187.18,1507732.9,1536275.53,1479370.74,1390745.94,1379427.59,1348482.6,1063156.55,1177435.79,1126468.92,1010647.12,770391.45,655531.92,731869.28,663485.56,577756.11,590796.64,549811.06,664603.89,544099.27,699243.44,652673.03,704676.31,881822.24,1014341.51,866985.07,940290.09,995736.86,1058312.62,1074296.94,1097974.92,1041562.95,1117517.23,1337918.89,1473617.57,1988881.35,2208046.8,2226124.53,1649054.18,1414516.5,1048540.2,1229904.02,1139170.24,1142337.62,1161350.66,977536.94,547685.31,695338.27,696087.66,655451.14,661927.24,712100.58
364,1056572.39,615364.04,244489.19,408198.53,440293.61,429836.21,603304.35,676036.06,413938.71,454935.49,422861.59,379547.93,325581.07,489687.89,489531.74,583307.21,706604.14,527688.75,581876.68,520751.4,643942.33,754759.2,789872.21,800776.43,898098.05,1122251.97,1323607.84,1274635.13,1151139.16,1471816.05,1358113.46,1576783.37,1414426.83,1441198.68,1527208.8,1563963.38,1406541.68,1420397.85,1415753.97,1396879.0,945482.71,1165491.41,1118825.39,985806.87,750684.11,700552.77,730168.72,665027.65,610588.19,580749.63,578535.02,654981.6,548289.56,731206.21,652130.3,725009.17,887244.04,1017193.58,849157.28,980036.98,1035131.13,1057510.12,1097568.97,1107008.84,1053663.39,1155981.49,1370485.63,1610435.43,1985568.63,2206947.43,2164039.83,1763525.02,1375733.08,1105297.81,1199481.44,1155480.87,1134454.06,1201817.21,1003661.93,585195.39,655521.44,701770.55,636286.75,693298.4,724101.89
365,954748.53,599983.84,215408.41,480953.52,448884.15,448826.8,632003.92,654724.36,427083.88,465895.27,389846.91,396184.46,345288.5,501426.05,515752.15,597128.25,705298.39,549458.14,609592.19,496402.01,658952.87,747295.66,816532.87,777083.45,910124.21,1192152.83,1321294.12,1300578.48,1183613.06,1464011.23,1413261.07,1560868.54,1254478.58,1445430.92,1522976.21,1494718.33,1399797.74,1407423.93,1458418.21,1328662.73,944028.69,1148005.02,1125675.69,967316.95,755209.09,721888.0,737832.08,672116.38,615796.69,595864.33,619248.55,661687.24,520584.63,745091.66,641206.31,744272.92,916093.47,1063993.55,901121.74,1014364.44,1069001.58,1062261.22,1084087.9,1117660.28,1066415.69,1193775.0,1389083.91,1697403.04,1988976.41,2194535.16,2233546.72,1722489.68,1295412.25,1169401.14,1234841.5,1181765.84,1104874.32,1207056.48,962160.58,603027.21,633376.51,677162.19,630048.09,686644.36,748336.84
366,939100.05,624103.97,229638.69,522682.4,430466.16,475014.87,672507.48,697500.94,515358.48,480205.6,406010.28,419836.96,361423.77,514885.13,532376.78,588107.88,688443.43,587275.72,598810.75,528501.71,616051.21,765974.1,845022.7,792996.64,951693.0,1284221.28,1398194.8,1331826.04,1220967.2,1526902.18,1383379.79,1561540.42,1289601.07,1428890.72,1584318.12,1497370.3,1401170.0,1436514.25,1460229.35,1273995.44,950038.42,1143784.49,1121096.26,980106.44,670819.01,726085.73,758569.29,681831.85,616521.98,605425.37,651052.49,649483.41,522942.94,751450.41,636488.49,762061.59,900692.19,1098268.11,899467.66,1043822.1,1071915.53,1071632.85,1105875.35,1119425.19,1061979.62,1237175.12,1341949.6,1795785.27,2078875.34,2294820.45,2253597.06,1677772.24,1157207.28,1177461.5,1208309.73,1204214.61,1113922.85,1215088.01,904806.54,611779.08,633454.33,699259.67,649548.68,710082.69,760621.45
367,931815.88,609679.77,348319.76,499522.5,416459.69,509813.94,689091.26,708491.58,521799.69,476206.24,417837.49,421264.86,362615.36,492673.54,527877.08,593362.67,678390.11,579259.69,585047.1,551565.2,658008.6,804899.46,853531.87,801193.67,975514.69,1281509.31,1395353.8,1263780.09,1271451.71,1523142.22,1405049.85,1622478.99,1329598.88,1473221.78,1566053.15,1530142.64,1321623.71,1464156.8,1433148.57,1271480.18,981994.27,1127540.66,1164547.71,965196.25,646729.46,676480.21,755426.13,668801.04,662704.28,636822.39,674922.99,655789.68,528177.62,734493.95,696063.12,749125.66,922302.18,1170162.08,885143.16,1093829.48,988914.39,1101390.99,1117364.57,1140212.35,1095757.81,1244612.39,1384288.07,1803117.0,1935153.89,2209345.46,2275831.91,1644546.65,1171451.47,1176599.09,1192651.06,1209042.05,1140534.27,1165173.15,924974.08,662497.5,640010.61,627640.1,672649.48,712969.47,758467.23
368,936109.73,523498.78,385311.23,498190.33,409204.49,523288.56,700182.26,612276.58,501536.05,529898.94,438772.9,425986.1,369664.82,506322.89,522520.53,636988.1,581862.46,567857.07,582200.19,562960.55,686156.51,831096.6,845198.33,769507.61,1003276.37,1344227.74,1353484.69,1217752.21,1309890.14,1467947.97,1367995.15,1614806.06,1322828.66,1516867.76,1597898.34,1586182.65,1280217.25,1489424.85,1484434.59,1280551.14,1045028.6,1156612.23,1151558.53,985523.65,583253.45,671809.33,774915.38,662071.21,666453.01,647722.8,695123.41,602608.7,592993.7,759878.08,706929.74,736131.41,900785.38,1135846.46,903278.45,1099937.46,947170.37,1099153.69,1122675.99,1156725.4,1105791.19,1291928.78,1413379.15,1825685.44,1841524.15,2197231.2,2252338.56,1460773.38,1116823.06,1214872.3,1226919.14,1213517.99,1170484.26,1202078.19,881256.52,687724.31,662672.49,623779.72,694066.78,722563.94,773043.17
369,812468.65,458134.78,335544.4,452621.29,415233.74,540016.54,740209.84,527390.12,560605.05,538370.26,446274.38,412495.13,400097.59,504879.28,538641.87,666778.06,572109.52,586151.93,601862.12,581765.37,719662.98,832311.97,832700.64,797594.25,1031540.57,1281984.42,1341628.8,1147253.58,1367983.43,1471646.9,1346236.11,1637582.94,1286258.85,1525558.68,1630444.35,1626834.12,1274083.73,1491960.49,1525799.25,1298847.14,1072056.53,1136169.28,1157460.5,1028319.84,598169.71,706222.64,752000.57,648676.18,649114.16,627180.74,719281.1,614093.53,646620.31,765888.67,705124.89,748210.66,901068.37,1002524.76,938670.4,1104184.55,926393.79,1102225.14,1110508.3,1172160.05,1101989.79,1304801.68,1472642.79,1856794.2,1866365.25,2170372.77,2136032.69,1508343.96,1102655.61,1240604.48,1229266.89,1182794.83,1213884.74,1239117.52,704593.96,705300.24,694093.7,643709.5,693662.75,738949.66,753680.65
370,758522.78,468537.29,335417.47,466364.13,429635.64,593525.82,764334.49,485092.72,564117.26,531957.22,460047.16,396826.81,409747.25,484800.89,538200.6,691867.89,573130.2,583013.9,572410.14,594255.83,723587.05,814631.51,864181.63,820240.79,1076960.42,1373471.89,1333095.65,1127769.37,1414491.79,1482570.01,1394892.1,1716724.99,1379801.36,1522024.81,1646813.35,1645424.55,1342755.82,1450135.63,1554106.89,1312872.83,1075341.91,1087674.22,1219302.41,959079.56,621600.04,721692.88,750372.34,656142.85,615010.85,626273.98,753499.29,633836.56,676734.57,758263.09,715276.19,797251.41,933940.32,880514.9,920852.07,1085311.56,955087.6,1103478.73,1142162.08,1173336.6,1099020.59,1336636.65,1548068.51,1836511.12,2072148.54,2325604.62,2120616.89,1585610.18,1176768.56,1256723.24,1289011.67,1230727.4,1239268.94,1180701.47,645104.53,721121.84,712469.32,656182.57,675088.75,768556.02,797766.97
371,712865.57,385273.14,327569.23,478241.0,435265.02,596389.0,754875.92,481294.32,550654.34,522638.3,444668.28,374683.22,415112.99,494460.74,553250.6,706937.28,593650.9,577629.41,572660.32,614639.92,726232.09,844943.84,904076.24,836375.6,1131317.38,1391533.07,1358164.51,1132461.55,1446122.34,1534920.22,1433434.37,1737784.02,1444590.07,1559513.36,1623435.16,1643066.49,1353426.42,1496265.77,1575151.24,1248096.47,1153241.43,1166545.99,1248553.6,895045.96,584926.77,714274.84,779860.62,656738.37,627901.96,654893.6,745243.7,642395.27,686974.91,758391.46,711331.45,840477.2,950964.98,869884.33,943349.29,1116086.0,999914.71,1114859.79,1180557.23,1184820.6,1088862.72,1382985.32,1567696.89,1885951.29,2158224.06,2391975.33,2051324.82,1609926.55,1165686.4,1296316.23,1325240.73,1258202.53,1266976.86,1196410.18,643914.04,738223.32,740015.07,667482.5,690875.25,781336.22,803913.77
372,735546.19,381138.65,341923.79,505903.6,435971.39,629088.04,778197.39,495436.21,542672.45,520389.19,446757.79,383630.73,440976.68,511120.92,570211.61,734762.02,597238.42,570920.02,580252.18,628762.32,781461.01,873981.25,909564.42,858442.89,1151173.45,1352806.99,1327400.83,1154087.1,1501157.21,1505821.02,1504657.16,1670063.83,1498009.93,1604469.65,1661971.27,1668337.32,1403319.37,1489673.28,1506077.51,1235691.78,1195683.28,1213102.39,1255726.9,906837.74,633282.68,779567.8,772964.43,632517.46,652003.52,674309.98,742745.44,609717.41,711451.26,767612.79,742102.58,843696.96,1010403.39,903377.94,972699.09,1087146.97,989251.53,1191932.48,1177467.83,1200475.44,1111074.11,1379455.45,1611765.5,1882106.07,2256910.08,2378319.03,2051467.97,1598240.08,1158413.55,1354611.21,1301986.59,1271409.48,1270515.76,1112642.21,634789.19,745618.04,762948.85,697050.42,717901.99,786096.04,792161.08
373,796308.4,382020.77,304647.76,546199.52,425709.46,668170.85,805020.55,487670.6,541352.93,520367.38,422432.28,375288.03,470429.43,511040.82,592620.77,740208.7,623851.97,546763.5,562197.64,645742.85,816184.63,863552.55,903700.17,882498.03,1194867.78,1366841.68,1275620.21,1163303.8,1483353.17,1452800.58,1571479.15,1703046.75,1523013.54,1629337.0,1679311.19,1662341.07,1456717.56,1427536.08,1503644.55,1197431.12,1246360.72,1239520.5,1215172.36,885608.27,702746.8,813229.99,755857.97,627554.91,646297.6,705045.32,721159.76,599239.33,727718.0,729614.04,786122.36,892835.93,1076751.0,934550.64,1005907.78,1060885.7,1105023.91,1185930.27,1198888.82,1200715.68,1154591.49,1461981.61,1683143.28,2003665.43,2256554.39,2320552.96,2008786.72,1545815.16,1085291.06,1370480.71,1325024.3,1272348.81,1291933.25,1096401.82,593401.58,725135.42,788135.1,727212.88,735794.08,786223.76,815704.03
374,816301.01,387404.0,306800.52,521155.14,401648.53,685438.98,808046.06,459558.3,543943.29,520763.06,428542.25,358607.54,490416.11,528717.5,595633.74,721581.82,602139.63,558377.93,571751.11,655768.38,808352.94,871163.3,913468.94,906379.11,1190830.39,1466341.32,1297379.18,1192501.71,1526058.19,1438394.08,1625901.83,1709999.0,1522522.96,1664192.49,1686105.18,1599431.72,1496166.0,1406476.44,1476074.95,1222623.3,1282725.4,1273082.64,1199991.6,927209.14,738784.75,820885.5,756617.95,630385.12,662555.06,644512.57,752129.3,584001.75,756932.35,733986.62,783526.18,949101.67,1124956.11,965860.61,1005456.11,1090720.05,1139749.88,1175091.62,1225777.47,1184789.84,1185226.97,1460207.11,1673801.58,2111191.71,2323636.05,2413099.89,1827615.34,1623364.01,1100618.6,1350197.28,1322799.34,1292397.87,1261143.26,1068773.86,560802.2,769354.72,780514.07,749331.17,756968.41,808772.73,817305.25
375,743551.16,299052.06,342338.48,532793.01,434621.97,689493.67,763959.05,444907.12,478624.59,529315.67,418808.93,347381.41,510087.73,522953.71,614021.76,771494.58,583498.51,605120.14,575285.02,679069.75,825042.36,874106.23,873903.17,947709.69,1237211.96,1489230.62,1332746.88,1204286.56,1556719.04,1462277.46,1674420.27,1660895.93,1599354.92,1693496.14,1713496.52,1653622.69,1527062.23,1515200.45,1510738.31,1190243.71,1330914.01,1290224.96,1181577.22,883788.98,750895.27,831015.19,748782.72,661920.41,679789.15,638214.26,762997.3,617006.43,789780.03,738857.33,792689.47,976227.5,1116492.97,958483.71,1042401.48,1094026.04,1166596.71,1179331.71,1210494.87,1146345.38,1224443.98,1464229.88,1618002.05,2184199.95,2423473.73,2448594.68,1836935.66,1567486.92,1159900.66,1364416.94,1292110.36,1303863.3,1314985.3,1115245.47,630962.3,801941.08,798998.1,750193.96,769121.33,811552.39,825627.74
376,676781.32,266501.02,443721.65,481646.07,471615.18,656123.05,734082.84,452886.89,499361.11,460057.24,413349.0,354962.56,533440.78,535613.61,640662.7,776623.17,576764.88,638434.06,575437.25,706732.98,831413.22,879292.31,883804.39,990632.78,1237404.25,1448276.02,1389212.06,1248136.22,1585300.85,1454323.04,1696678.76,1542951.15,1636753.35,1715291.74,1744306.7,1572145.85,1559567.71,1555048.79,1564879.52,1058436.93,1317327.05,1281368.27,1152410.66,861078.97,802355.8,828992.54,750438.43,699426.67,668122.53,671431.54,751846.64,621667.35,825791.91,738154.85,815479.02,982167.96,1119577.51,938715.91,1086398.97,1137254.39,1165655.83,1204826.51,1220397.6,1159608.02,1266537.68,1499822.17,1768168.74,2180509.99,2422215.81,2380253.11,1964374.73,1524448.36,1222622.35,1330604.66,1310518.66,1294767.17,1360713.35,1144950.23,674058.57,755915.01,805414.9,728160.6,805446.53,825131.59,834852.77
377,659813.99,234764.6,522761.22,490995.35,492398.68,687292.93,710903.95,467220.16,511338.74,424101.04,431423.43,376402.78,546184.46,564252.34,655789.57,775135.31,600510.78,668790.36,548474.66,723155.01,823136.94,908901.0,857598.89,1003840.28,1314417.37,1445696.9,1417443.65,1283308.52,1576865.2,1513353.97,1679526.03,1368429.94,1641467.31,1710459.31,1667009.66,1564535.3,1545271.42,1601857.03,1488387.02,1056734.61,1297477.47,1289110.54,1130670.19,866164.38,826685.8,837600.32,758352.37,705289.54,685400.54,718555.39,759437.71,590169.3,841386.57,725703.31,837064.04,1014040.58,1171030.99,996097.59,1124386.71,1174412.32,1170836.27,1189977.27,1232083.03,1173587.45,1307894.93,1520127.15,1863599.85,2184200.28,2408541.82,2456648.97,1918598.52,1435385.95,1293466.04,1369764.33,1340237.63,1260911.59,1366556.31,1097512.86,694485.25,730271.24,777070.61,720920.5,797596.92,852648.23,832363.19
378,686283.86,250228.34,568074.32,470804.41,521075.54,731296.93,757310.04,563733.62,526992.27,441642.34,457135.48,393947.06,560801.62,582391.49,645831.99,756559.97,641792.88,656912.23,583878.95,676025.89,843654.39,940543.51,875102.13,1049629.88,1415867.21,1529787.65,1451455.05,1323770.98,1644573.69,1481334.44,1680220.95,1406697.61,1622592.7,1779270.68,1669896.9,1565996.11,1577158.23,1603794.16,1427075.46,1063386.73,1292621.38,1283764.14,1145489.8,769283.21,831389.99,861047.32,769229.01,706017.72,696288.84,755334.96,745327.98,592752.68,848481.19,720276.58,856988.25,996932.4,1208697.31,994209.66,1156974.7,1177561.13,1181109.08,1213840.46,1233972.14,1168651.41,1355393.0,1468500.13,1971560.26,2282868.77,2518553.12,2478647.76,1868722.82,1282191.56,1302320.67,1340271.1,1365604.34,1271138.88,1375559.98,1031998.68,704453.46,730250.06,802319.86,743129.07,824698.29,866547.33,832844.1
379,670370.55,379486.08,542865.29,455440.03,559194.78,749289.19,769204.08,570731.77,522552.74,454465.87,458648.47,395202.92,536568.99,577422.27,651550.34,745460.08,632987.34,641763.78,609297.74,722013.72,886469.33,949946.17,884089.77,1075844.7,1412820.84,1526631.88,1377256.33,1378467.88,1640494.89,1504516.17,1745761.87,1450281.96,1672838.32,1758680.4,1706373.48,1477023.76,1607454.58,1573999.82,1424182.6,1099078.14,1274178.75,1333413.89,1127937.78,741557.5,774495.02,857388.39,754445.49,758794.02,732284.9,782906.2,752459.03,598595.69,829252.1,787597.69,842362.14,1020788.78,1287762.09,978317.76,1212337.1,1086331.38,1213849.54,1226399.54,1256828.97,1205766.43,1363491.56,1514782.01,1979557.79,2124996.06,2424695.44,2503048.72,1831648.29,1297910.9,1301306.43,1322839.31,1370987.82,1301405.58,1318968.25,1054901.51,762736.57,737696.33,720050.53,769453.09,827930.54,863997.22,813803.39
380,575565.08,419740.61,541378.13,447459.77,573922.86,761308.25,664711.05,548522.74,581414.47,477194.1,463746.69,402842.36,551391.3,571516.35,699398.4,639344.07,620482.11,638590.73,621826.0,752846.72,915264.42,940604.33,849070.17,1106403.18,1481906.55,1480777.61,1327054.3,1420103.72,1581020.04,1464816.49,1737478.06,1442853.56,1722303.37,1794362.37,1768795.0,1430678.17,1635143.17,1630272.41,1434266.95,1169548.82,1306942.71,1318440.02,1151562.2,668680.64,769046.09,879414.4,746770.83,762983.66,744710.17,806216.81,691342.62,671952.77,857823.17,799804.33,827671.96,996914.67,1249944.99,998301.38,1219043.66,1040425.22,1211327.81,1232177.78,1274973.78,1216752.34,1415276.47,1546566.73,2004282.36,2022131.71,2411349.44,2477156.59,1626905.89,1237325.74,1343573.87,1360782.44,1375972.47,1335479.27,1360653.31,1004950.28,791667.08,763702.68,715517.71,793848.26,838950.62,880503.33,778283.82
381,503653.78,365490.21,491822.96,454005.32,592217.58,804787.84,572522.13,613073.19,590657.81,485311.47,449019.76,435960.37,549777.43,589100.9,732053.1,628576.12,640425.09,660105.06,642536.65,789556.71,916547.75,926629.37,880001.37,1137514.29,1413234.34,1467759.71,1250187.63,1483046.57,1584974.71,1441495.42,1761956.86,1402923.02,1732078.79,1830829.76,1814054.59,1423751.46,1637875.28,1675647.51,1454682.68,1199720.91,1283758.1,1325094.54,1201435.48,685675.39,808333.25,853320.92,731580.13,743034.19,720988.54,834113.21,704412.18,732622.54,864522.99,797675.12,841172.05,997166.8,1103182.88,1037354.75,1223687.64,1017552.06,1214656.52,1218772.66,1291929.27,1212515.45,1429328.92,1611365.31,2038381.87,2049356.55,2381823.11,2349190.64,1679815.66,1221568.05,1371970.49,1363322.5,1341048.27,1384895.92,1402487.75,803413.52,811787.73,799798.73,738270.67,793285.23,857853.31,858355.77,813017.66
