,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999
74,5687.74,5702.08,5722.75,5737.09,5750.6,5764.64,5776.99,5800.58,5814.48,5822.47,5821.7,5823.28,5838.22,5852.7,5880.8,5913.73,5911.67,5895.84,5870.14,5836.52,5800.01,5759.53,5727.49,5714.74,5701.73,5692.03,5698.99,5698.12,5684.57,5658.82,5629.32,5605.5,5584.42,5562.61,5540.31,5514.97,5510.41,5516.51,5523.66,5526.97,5522.17,5517.06,5518.68,5518.37,5517.56,5526.46,5541.41,5558.99,5569.72,5563.37,5578.09,5610.21,5646.34,5675.82,5744.16,5767.74,5780.9,5784.76,5793.6,5803.29,5822.51,5863.19,5920.03,5987.94,6104.3,6192.86,6209.06,6223.36,6259.1,6322.08,6389.2,6415.37,6439.61,6515.64,6662.01,6873.81,7210.25,7336.65,7377.39,7434.19,7281.03,6975.25,6823.16,6754.07,6667.15,6626.8,6573.29,6481.09,6348.23,6341.51,6274.69,6254.29,6220.19,6143.64,6134.83,6106.33,6057.0,5981.15,5913.95,5880.77
75,5803.26,5818.76,5840.06,5854.26,5868.44,5882.82,5895.85,5920.8,5933.77,5941.84,5940.57,5943.29,5959.42,5974.3,6004.4,6036.92,6032.0,6015.91,5988.78,5954.11,5916.4,5874.53,5842.68,5830.49,5816.37,5807.23,5815.03,5812.55,5797.91,5770.75,5740.7,5716.79,5694.99,5672.24,5649.06,5623.39,5620.6,5626.76,5633.83,5636.58,5631.17,5626.52,5628.65,5627.87,5627.39,5637.34,5652.88,5671.02,5679.23,5675.03,5691.83,5725.46,5758.81,5794.34,5863.69,5884.91,5898.41,5902.92,5913.06,5922.63,5944.64,5984.69,6047.01,6117.93,6241.19,6322.11,6340.28,6357.19,6397.58,6464.81,6528.76,6554.06,6582.7,6664.93,6825.32,7051.98,7393.42,7499.78,7554.77,7604.63,7424.61,7121.22,6972.15,6905.19,6815.4,6770.55,6713.57,6612.51,6484.36,6478.09,6407.96,6389.45,6348.58,6269.27,6264.63,6231.6,6182.41,6099.9,6034.43,6001.08
76,5919.21,5935.89,5957.71,5971.86,5986.68,6001.4,6015.32,6041.31,6053.52,6061.57,6059.95,6063.83,6081.08,6096.58,6128.57,6160.31,6152.76,6136.3,6107.71,6071.96,6032.98,5989.84,5958.31,5946.47,5931.38,5922.9,5931.26,5927.25,5911.39,5882.84,5852.34,5828.27,5805.71,5782.04,5757.9,5732.19,5731.01,5737.23,5744.17,5746.31,5740.41,5736.23,5738.79,5737.59,5737.53,5748.51,5764.66,5784.38,5789.33,5787.0,5805.33,5841.62,5871.76,5914.19,5983.99,6002.1,6016.44,6021.26,6032.8,6042.45,6067.41,6107.96,6175.76,6249.36,6381.67,6455.0,6471.87,6492.73,6537.3,6607.58,6671.08,6694.11,6727.89,6815.75,6982.75,7234.7,7577.15,7664.19,7738.98,7772.97,7571.64,7271.71,7124.4,7055.59,6964.56,6915.43,6854.21,6744.98,6622.44,6613.11,6543.19,6524.42,6477.62,6397.36,6397.47,6358.72,6308.11,6217.03,6157.24,6120.82
77,6035.61,6053.44,6075.68,6089.87,6105.35,6120.37,6135.36,6162.16,6173.7,6181.61,6179.78,6184.96,6203.15,6219.53,6253.31,6283.83,6273.95,6257.02,6226.98,6190.14,6149.76,6105.48,6074.36,6062.64,6046.7,6039.05,6047.69,6042.16,6025.0,5995.14,5964.22,5939.95,5916.6,5892.0,5866.84,5841.38,5841.65,5847.94,5854.69,5856.2,5849.85,5846.25,5849.11,5847.51,5847.99,5859.96,5876.73,5898.31,5899.7,5899.33,5918.78,5959.12,5985.22,6034.63,6103.72,6120.52,6135.05,6140.3,6152.79,6162.68,6190.81,6232.62,6304.36,6382.8,6522.7,6589.29,6604.01,6629.32,6677.69,6750.2,6814.11,6834.01,6874.7,6965.78,7139.15,7415.7,7767.31,7833.07,7926.24,7938.3,7720.19,7421.99,7276.78,7203.64,7113.17,7062.52,6994.97,6877.66,6760.9,6746.31,6680.13,6658.93,6606.45,6527.99,6529.19,6485.82,6433.12,6333.25,6280.59,6240.24
78,6152.44,6171.46,6194.02,6208.36,6224.41,6239.74,6256.03,6283.28,6294.34,6301.97,6300.13,6306.69,6325.63,6343.18,6378.63,6407.51,6395.64,6378.01,6346.55,6308.59,6266.73,6221.44,6190.85,6178.99,6162.39,6155.69,6164.26,6157.28,6138.75,6107.64,6076.35,6051.83,6027.62,6002.12,5975.87,5950.96,5952.52,5958.87,5965.39,5966.21,5959.55,5956.58,5959.59,5957.7,5958.77,5971.66,5989.17,6011.65,6009.88,6012.51,6033.07,6077.65,6100.14,6155.81,6222.57,6239.52,6254.57,6259.89,6273.31,6283.29,6315.81,6358.53,6432.4,6517.79,6662.55,6725.49,6736.83,6767.99,6820.48,6894.89,6957.91,6975.05,7023.6,7117.16,7299.66,7603.81,7957.44,8006.98,8114.27,8106.05,7866.44,7573.64,7431.16,7351.14,7262.76,7210.56,7134.09,7010.13,6901.32,6880.82,6817.63,6792.65,6735.65,6658.65,6661.29,6613.26,6557.12,6453.27,6403.21,6361.01
79,6269.73,6289.95,6312.69,6327.29,6343.91,6359.56,6377.33,6404.74,6415.46,6422.69,6421.01,6429.03,6448.58,6467.48,6504.52,6531.31,6517.82,6499.26,6466.4,6427.36,6383.87,6337.67,6307.83,6295.57,6278.4,6272.83,6281.01,6272.65,6252.67,6220.35,6188.78,6163.89,6138.77,6112.36,6084.99,6060.99,6063.67,6070.08,6076.31,6076.37,6069.45,6067.18,6070.2,6068.1,6069.93,6083.66,6101.91,6125.36,6120.59,6126.33,6148.77,6196.57,6217.12,6277.59,6341.28,6359.55,6374.34,6379.78,6394.25,6404.58,6442.41,6485.63,6560.59,6653.37,6803.67,6861.6,6870.89,6909.02,6965.53,7042.54,7102.29,7117.36,7172.21,7270.15,7466.79,7798.4,8143.81,8185.72,8300.02,8275.37,8012.72,7728.34,7587.95,7500.17,7415.13,7357.37,7272.5,7142.47,7042.24,7017.26,6954.59,6927.52,6864.75,6790.79,6792.82,6739.75,6679.44,6576.26,6525.09,6482.63
80,6387.47,6408.87,6431.69,6446.65,6463.86,6479.78,6499.22,6526.51,6537.0,6543.71,6542.35,6551.98,6571.93,6592.49,6631.0,6655.19,6640.44,6620.83,6586.59,6546.39,6501.2,6454.22,6425.26,6412.33,6394.74,6390.48,6397.93,6388.23,6366.71,6333.25,6301.46,6276.15,6250.09,6222.74,6194.19,6171.44,6175.04,6181.51,6187.4,6186.64,6179.6,6178.1,6180.97,6178.71,6181.42,6195.95,6214.97,6238.93,6231.61,6240.42,6265.06,6315.82,6335.59,6401.14,6460.36,6479.66,6494.49,6500.49,6515.66,6526.52,6569.33,6613.4,6689.58,6792.34,6944.86,6995.91,7007.62,7049.12,7111.55,7191.39,7246.53,7260.19,7321.91,7426.14,7638.04,7997.91,8327.26,8364.83,8486.34,8446.42,8161.77,7888.47,7744.17,7650.73,7569.48,7503.59,7410.63,7273.5,7185.33,7152.72,7093.42,7062.57,6991.36,6923.47,6924.82,6865.4,6799.99,6698.7,6646.57,6604.36
81,6505.68,6528.28,6551.0,6566.45,6584.21,6600.39,6621.78,6648.56,6659.03,6665.1,6664.17,6675.55,6695.74,6718.22,6758.07,6779.21,6763.5,6742.7,6707.06,6665.68,6618.7,6571.09,6543.14,6529.3,6511.45,6508.63,6515.03,6504.05,6480.86,6446.31,6414.39,6388.6,6361.53,6333.29,6303.47,6282.3,6286.64,6293.18,6298.66,6297.01,6289.96,6289.29,6291.91,6289.54,6293.25,6308.54,6328.34,6351.67,6343.12,6354.33,6381.46,6435.73,6454.66,6524.37,6580.31,6599.84,6614.78,6621.79,6637.45,6649.23,6695.86,6742.75,6819.83,6931.81,7086.58,7129.65,7144.69,7188.25,7257.71,7339.53,7390.58,7404.99,7474.03,7589.41,7812.49,8198.82,8502.55,8544.92,8672.02,8618.03,8311.61,8050.52,7900.37,7801.14,7723.9,7649.99,7550.55,7404.94,7331.0,7287.91,7231.25,7197.25,7116.81,7057.91,7057.11,6990.61,6921.33,6821.69,6768.31,6727.96
82,6624.34,6648.17,6670.64,6686.69,6705.01,6721.47,6745.0,6770.92,6781.54,6786.79,6786.53,6799.7,6819.97,6844.69,6885.73,6903.29,6887.06,6864.82,6827.82,6785.28,6736.42,6688.29,6661.54,6646.44,6628.48,6627.26,6632.29,6620.08,6595.17,6559.56,6527.57,6501.24,6473.08,6443.93,6412.78,6393.65,6398.48,6405.08,6410.09,6407.53,6400.57,6400.81,6403.0,6400.58,6405.41,6421.43,6442.08,6464.77,6455.12,6468.56,6499.0,6554.68,6573.77,6648.06,6700.88,6720.53,6735.4,6743.55,6759.44,6772.94,6823.77,6874.22,6951.38,7072.33,7226.23,7263.34,7281.29,7327.81,7403.48,7488.12,7534.76,7551.08,7628.32,7756.34,7994.77,8390.1,8676.86,8727.81,8855.28,8787.76,8461.11,8209.38,8058.79,7951.64,7877.28,7796.59,7693.04,7539.39,7478.91,7423.1,7367.81,7331.69,7244.54,7192.57,7189.91,7116.77,7043.71,6945.18,6890.98,6852.42
83,6743.48,6768.51,6790.59,6807.43,6826.21,6842.95,6868.84,6893.54,6904.48,6908.83,6909.44,6924.49,6944.66,6971.9,7013.98,7027.48,7011.14,6987.24,6948.9,6905.14,6854.31,6805.81,6780.39,6763.79,6745.89,6746.4,6749.72,6736.35,6709.6,6673.01,6641.06,6614.06,6584.81,6554.72,6522.16,6505.43,6510.54,6517.21,6521.69,6518.15,6511.39,6512.6,6514.26,6511.83,6517.92,6534.63,6556.14,6577.62,6567.52,6583.45,6617.43,6671.17,6693.93,6773.12,6821.32,6842.29,6856.07,6865.79,6882.01,6898.09,6950.38,7006.03,7085.5,7216.73,7363.92,7398.41,7419.09,7468.21,7548.62,7637.39,7677.15,7698.79,7785.03,7923.04,8180.06,8585.84,8852.63,8913.51,9039.78,8955.02,8610.52,8370.31,8219.41,8102.93,8029.61,7941.93,7835.68,7674.81,7626.92,7557.58,7505.7,7466.35,7371.63,7329.41,7320.43,7246.07,7166.39,7068.93,7014.3,6977.0
84,6874.97,6901.22,6922.75,6940.5,6959.74,6976.72,7005.25,7028.35,7039.8,7043.05,7044.71,7061.81,7081.65,7111.77,7154.73,7163.59,7147.54,7121.79,7082.14,7037.18,6984.23,6935.54,6911.6,6893.17,6875.51,6877.96,6879.17,6864.68,6835.98,6798.52,6766.67,6738.94,6708.51,6677.53,6643.47,6629.52,6634.7,6641.44,6645.32,6640.77,6634.34,6636.6,6637.55,6635.17,6642.65,6660.0,6682.39,6701.98,6692.58,6710.16,6747.35,6799.16,6827.25,6910.73,6954.04,6976.46,6988.84,7000.56,7016.96,7035.54,7087.86,7149.35,7232.25,7374.83,7513.32,7546.17,7570.15,7622.89,7707.02,7797.89,7834.47,7861.13,7955.43,8105.87,8377.44,8802.1,9041.29,9111.8,9237.08,9134.98,8772.5,8542.12,8393.04,8269.65,8195.01,8099.63,7989.92,7822.64,7787.61,7704.21,7657.99,7611.86,7511.59,7481.24,7462.91,7387.49,7301.48,7204.29,7149.89,7113.64
85,7006.99,7034.31,7055.37,7074.06,7093.72,7111.17,7142.05,7163.69,7175.47,7177.84,7180.64,7199.6,7219.39,7252.27,7295.66,7300.18,7284.32,7256.67,7215.75,7169.45,7114.5,7065.74,7043.02,7022.9,7005.66,7009.75,7008.86,6993.17,6962.6,6924.31,6892.5,6863.97,6832.39,6800.45,6765.2,6753.87,6759.11,6765.87,6769.14,6763.63,6757.63,6760.79,6761.07,6758.85,6767.7,6785.71,6808.77,6826.53,6818.13,6836.83,6876.97,6927.25,6960.68,7047.53,7086.82,7110.85,7122.56,7135.68,7152.5,7174.83,7226.16,7293.52,7380.66,7530.52,7662.67,7695.5,7723.18,7778.27,7865.69,7959.76,7993.93,8025.0,8127.13,8301.37,8581.27,9019.81,9233.58,9313.33,9437.27,9312.54,8936.7,8711.85,8568.55,8439.33,8359.88,8260.38,8142.71,7972.64,7947.31,7852.58,7810.09,7758.24,7653.88,7633.01,7605.63,7528.7,7436.1,7339.69,7285.65,7251.68
86,7139.46,7167.76,7188.54,7208.06,7228.15,7246.25,7279.17,7299.49,7311.56,7313.15,7317.24,7337.91,7357.89,7393.42,7436.8,7437.33,7421.41,7391.94,7349.66,7301.94,7245.14,7196.48,7174.71,7153.05,7136.35,7141.76,7138.85,7121.87,7089.46,7050.37,7018.55,6989.2,6956.46,6923.47,6887.42,6878.47,6883.78,6890.5,6893.08,6886.76,6881.21,6885.18,6884.82,6882.89,6893.07,6911.75,6935.27,6950.76,6944.14,6964.49,7007.36,7055.26,7094.72,7183.41,7219.78,7245.03,7256.78,7271.7,7288.51,7314.93,7364.45,7439.47,7530.52,7686.07,7810.12,7845.51,7877.52,7936.2,8027.6,8122.28,8154.85,8190.04,8300.26,8501.28,8786.83,9235.79,9425.94,9520.61,9642.17,9484.16,9101.89,8883.91,8746.77,8611.07,8527.65,8423.51,8294.36,8126.82,8106.18,8004.72,7964.77,7905.82,7798.25,7783.94,7747.6,7672.85,7570.59,7474.0,7423.92,7391.17
87,7272.47,7301.58,7322.18,7342.56,7363.08,7382.04,7416.67,7435.83,7448.01,7448.99,7454.51,7476.68,7497.18,7535.21,7578.08,7575.03,7558.8,7527.54,7483.94,7434.71,7376.15,7327.71,7306.61,7283.55,7267.53,7273.98,7269.08,7250.73,7216.55,7176.78,7144.83,7114.58,7080.65,7046.55,7010.08,7003.33,7008.71,7015.32,7017.21,7010.12,7005.14,7009.76,7008.82,7007.29,7018.78,7038.2,7062.42,7074.76,7070.83,7093.77,7138.53,7182.99,7229.99,7319.96,7353.4,7379.09,7391.68,7408.25,7424.93,7454.85,7503.57,7585.48,7680.33,7844.61,7959.13,7997.08,8032.45,8097.09,8193.94,8284.68,8316.14,8356.94,8475.14,8694.12,8998.79,9454.35,9619.12,9732.5,9845.59,9653.06,9273.99,9059.8,8925.06,8785.48,8696.06,8587.23,8446.71,8285.2,8265.06,8159.27,8121.67,8054.02,7942.91,7933.88,7891.79,7817.17,7706.47,7612.03,7561.7,7532.89
88,7406.01,7435.77,7456.31,7477.5,7498.46,7518.54,7554.49,7572.71,7584.87,7585.41,7592.4,7615.98,7637.25,7677.66,7719.56,7713.23,7696.56,7663.47,7618.52,7567.69,7507.51,7459.44,7438.77,7414.48,7399.27,7406.42,7399.59,7379.72,7343.81,7303.46,7271.32,7240.11,7205.02,7169.72,7133.19,7128.44,7133.89,7140.34,7141.46,7133.76,7129.37,7134.53,7133.06,7132.06,7144.82,7164.99,7191.18,7199.49,7197.88,7222.73,7270.81,7311.27,7366.88,7457.42,7487.01,7513.78,7526.78,7545.09,7561.9,7595.52,7644.87,7733.66,7831.9,8007.58,8112.63,8149.03,8189.46,8259.47,8360.25,8450.47,8479.05,8526.39,8651.85,8879.34,9216.35,9673.44,9813.82,9953.03,10046.14,9826.32,9451.85,9239.8,9102.3,8960.95,8865.81,8751.33,8600.31,8445.96,8421.86,8316.25,8278.23,8202.99,8090.62,8087.58,8038.26,7961.79,7840.25,7752.93,7698.69,7675.97
89,7540.03,7570.32,7590.93,7612.95,7634.29,7655.71,7692.68,7710.07,7722.08,7722.36,7730.98,7755.74,7778.13,7820.77,7861.15,7851.92,7834.68,7799.78,7753.46,7700.87,7639.25,7591.67,7571.13,7545.76,7531.58,7539.06,7530.34,7508.85,7471.3,7430.43,7398.03,7365.83,7329.58,7292.99,7256.76,7253.81,7259.34,7265.55,7265.89,7257.63,7253.95,7259.49,7257.53,7257.19,7271.19,7292.14,7320.63,7324.51,7325.34,7351.6,7404.71,7440.16,7504.46,7594.12,7622.1,7649.15,7662.7,7682.23,7699.35,7736.94,7787.85,7881.58,7985.91,8171.15,8267.84,8301.61,8347.72,8422.59,8526.27,8617.08,8641.69,8697.81,8827.44,9063.14,9431.57,9900.57,10014.08,10177.28,10242.66,10001.44,9629.32,9419.83,9276.4,9135.59,9038.28,8915.47,8754.1,8607.12,8576.26,8475.3,8434.13,8351.63,8241.48,8239.78,8184.65,8105.48,7972.85,7894.46,7835.26,7819.66
90,7674.59,7705.3,7726.1,7748.83,7770.57,7793.62,7831.17,7847.97,7859.63,7859.91,7870.26,7895.96,7919.82,7964.55,8002.9,7991.19,7973.08,7936.41,7888.69,7834.25,7771.35,7724.41,7703.69,7677.48,7664.47,7671.84,7661.31,7638.11,7599.02,7557.67,7524.95,7491.68,7454.3,7416.35,7380.79,7379.44,7385.04,7390.96,7390.44,7381.79,7378.91,7384.64,7382.3,7382.7,7397.83,7419.69,7449.31,7449.29,7453.84,7481.47,7539.85,7570.83,7642.91,7729.69,7757.89,7785.61,7799.27,7819.97,7837.21,7880.29,7932.34,8028.74,8141.78,8333.16,8425.36,8454.98,8508.5,8588.65,8694.81,8784.56,8805.69,8871.76,9004.63,9252.03,9655.66,10127.47,10220.62,10402.35,10442.14,10173.49,9808.43,9602.32,9449.67,9311.38,9211.86,9077.45,8907.55,8770.68,8732.25,8634.99,8588.95,8500.66,8392.31,8392.41,8331.4,8247.85,8110.19,8035.01,7973.46,7963.83
91,7809.71,7840.65,7861.77,7885.23,7907.37,7932.27,7970.02,7986.42,7997.59,7998.07,8010.26,8036.72,8062.27,8109.0,8144.74,8131.02,8111.77,8073.36,8024.29,7967.82,7903.75,7857.73,7836.49,7809.55,7797.93,7804.81,7792.56,7767.56,7726.96,7685.26,7652.09,7617.67,7579.14,7539.81,7505.37,7505.39,7511.06,7516.61,7515.16,7506.18,7504.17,7509.91,7507.32,7508.66,7524.82,7547.6,7578.42,7574.69,7583.09,7613.06,7675.44,7704.02,7782.06,7865.05,7894.91,7922.33,7936.17,7958.19,7975.89,8025.58,8078.26,8176.03,8298.32,8496.68,8582.69,8609.83,8672.18,8757.47,8866.97,8952.68,8971.2,9045.24,9183.75,9449.16,9887.77,10349.43,10433.17,10624.31,10643.52,10345.46,9991.37,9787.8,9624.81,9490.61,9383.76,9238.44,9060.77,8934.79,8890.61,8793.91,8745.15,8649.51,8544.92,8544.25,8476.89,8388.05,8251.2,8174.59,8112.69,8107.19
92,7945.32,7976.35,7997.95,8022.15,8044.62,8071.62,8109.24,8125.36,8135.89,8136.78,8150.97,8177.94,8205.56,8254.12,8286.64,8271.35,8250.8,8210.7,8160.17,8101.57,8036.52,7991.57,7969.47,7942.0,7931.99,7937.97,7924.03,7897.13,7855.12,7813.14,7779.44,7743.85,7704.16,7663.34,7630.43,7631.59,7637.34,7642.46,7639.99,7630.87,7629.8,7635.36,7632.58,7635.0,7652.15,7675.88,7707.34,7700.46,7712.66,7745.35,7811.4,7839.04,7923.37,8000.84,8031.99,8059.5,8074.06,8096.96,8115.33,8171.24,8224.95,8324.27,8459.02,8660.21,8737.7,8767.96,8834.6,8927.41,9040.57,9120.54,9137.28,9220.02,9366.55,9651.39,10125.95,10567.52,10646.07,10846.84,10846.98,10520.91,10181.2,9972.4,9801.78,9672.27,9554.82,9398.98,9212.26,9101.55,9047.64,8955.12,8901.51,8795.15,8698.15,8696.61,8621.27,8525.99,8391.49,8313.63,8252.0,8250.04
93,8081.49,8112.43,8134.63,8159.52,8182.34,8211.74,8248.74,8264.85,8274.6,8276.04,8292.41,8319.69,8349.7,8399.92,8428.66,8412.2,8390.18,8348.34,8296.34,8235.51,8169.66,8125.93,8102.69,8074.87,8066.65,8071.3,8055.79,8026.81,7983.44,7941.3,7907.0,7870.16,7829.34,7786.96,7755.99,7758.06,7763.88,7768.5,7764.92,7755.78,7755.74,7761.0,7758.08,7761.73,7779.82,7804.51,7835.2,7826.81,7841.97,7877.74,7948.14,7974.74,8064.23,8137.66,8169.12,8196.79,8212.62,8236.15,8255.68,8316.34,8373.55,8474.02,8620.25,8824.32,8891.96,8926.44,8995.75,9097.44,9213.18,9288.07,9305.76,9397.73,9558.42,9857.5,10365.71,10775.13,10860.04,11068.41,11051.01,10697.26,10373.38,10156.87,9978.48,9853.89,9726.0,9561.74,9364.2,9271.5,9204.27,9114.98,9057.33,8939.3,8853.54,8849.27,8765.05,8664.88,8532.41,8452.95,8393.61,8393.53
94,8218.24,8248.86,8271.82,8297.41,8320.58,8352.65,8388.6,8404.91,8413.63,8415.92,8434.52,8461.9,8494.7,8546.4,8570.71,8553.62,8529.82,8486.29,8432.86,8369.68,8303.16,8260.89,8236.08,8208.12,8201.84,8204.81,8187.76,8156.67,8111.98,8069.74,8034.76,7996.58,7954.62,7910.58,7882.12,7884.78,7890.68,7894.72,7890.02,7881.0,7882.07,7886.81,7883.82,7888.85,7907.84,7933.57,7963.48,7953.74,7971.65,8011.51,8083.65,8110.47,8205.62,8275.2,8306.84,8334.46,8351.73,8375.54,8397.23,8463.11,8524.73,8625.33,8782.73,8985.78,9046.08,9084.26,9157.35,9266.9,9386.25,9455.7,9475.77,9578.06,9754.76,10073.36,10593.14,10981.37,11077.44,11286.72,11252.51,10873.09,10561.32,10344.06,10155.18,10034.09,9897.35,9727.64,9519.9,9444.19,9360.83,9273.18,9212.78,9086.26,9009.11,9002.51,8909.98,8805.02,8673.91,8593.38,8536.25,8536.66
95,8355.49,8385.65,8409.59,8435.75,8459.28,8494.28,8528.74,8545.45,8553.08,8556.44,8577.38,8604.65,8640.59,8693.58,8712.85,8695.63,8669.8,8624.62,8569.66,8504.03,8437.04,8396.4,8369.7,8341.8,8337.66,8338.48,8320.0,8286.63,8240.74,8198.54,8162.74,8123.19,8080.07,8034.28,8008.77,8011.77,8017.75,8021.13,8015.22,8006.45,8008.72,8012.8,8009.81,8016.38,8036.21,8063.01,8091.43,8081.14,8102.12,8146.34,8216.1,8247.44,8348.65,8412.57,8445.85,8472.15,8491.38,8515.63,8540.52,8608.22,8676.28,8779.75,8949.96,9144.74,9201.85,9243.52,9319.93,9435.5,9560.09,9620.99,9647.73,9761.34,9950.71,10292.86,10826.05,11189.32,11298.26,11506.48,11450.72,11048.7,10751.8,10533.96,10332.77,10212.84,10067.01,9893.67,9676.73,9616.9,9516.43,9432.97,9368.45,9232.35,9167.37,9152.83,9058.77,8945.49,8815.7,8734.59,8678.99,8680.05
96,8506.63,8536.1,8561.18,8587.93,8611.76,8650.03,8682.52,8699.88,8706.15,8710.82,8734.31,8761.17,8800.68,8854.77,8868.31,8851.47,8823.34,8776.55,8720.11,8651.83,8584.59,8545.75,8516.78,8489.15,8487.4,8485.61,8465.74,8429.97,8383.0,8340.92,8304.21,8263.2,8218.97,8171.33,8149.23,8152.31,8158.36,8161.0,8153.86,8145.48,8149.05,8152.26,8149.32,8157.61,8178.22,8206.1,8232.2,8222.78,8245.79,8293.97,8361.37,8399.28,8505.77,8563.67,8598.77,8623.38,8645.11,8669.59,8697.59,8765.34,8840.62,8948.36,9132.65,9316.73,9371.88,9417.74,9498.73,9619.03,9746.35,9803.33,9836.34,9960.09,10165.17,10525.76,11082.97,11411.72,11533.13,11740.56,11663.15,11238.41,10954.16,10738.48,10528.11,10406.31,10250.5,10072.56,9847.48,9803.85,9685.61,9609.17,9536.06,9392.94,9342.72,9316.51,9221.13,9099.89,8970.4,8889.53,8835.2,8838.76
97,8658.18,8687.1,8713.34,8740.62,8765.03,8806.21,8836.91,8854.7,8859.89,8865.98,8891.76,8918.57,8961.5,9016.12,9024.32,9007.72,8977.26,8928.89,8870.8,8800.05,8732.69,8695.33,8664.26,8637.13,8637.38,8633.01,8611.65,8573.58,8525.57,8483.54,8445.83,8403.41,8357.99,8308.87,8289.98,8293.13,8299.2,8301.09,8292.76,8284.91,8289.59,8291.98,8289.24,8299.2,8320.62,8349.33,8373.19,8365.0,8389.39,8441.19,8506.72,8551.19,8661.84,8714.83,8751.93,8775.74,8799.22,8824.23,8856.89,8923.42,9005.95,9118.94,9312.29,9488.59,9543.79,9594.33,9678.33,9802.82,9934.21,9988.26,10026.78,10160.35,10395.37,10766.61,11341.52,11638.56,11771.94,11978.15,11872.4,11430.84,11153.74,10945.28,10727.08,10598.99,10437.75,10249.54,10020.88,9989.44,9856.89,9785.03,9704.69,9556.38,9517.95,9480.42,9383.15,9253.66,9125.12,9044.64,8993.11,8997.8
98,8810.14,8838.72,8866.0,8893.81,8919.04,8962.75,8991.84,9009.99,9014.22,9021.91,9049.81,9076.88,9123.07,9177.69,9180.97,9164.3,9131.61,9081.58,9021.73,8948.68,8881.43,8845.21,8812.21,8785.74,8787.6,8780.73,8757.79,8717.44,8668.47,8626.41,8587.69,8543.83,8497.12,8447.0,8431.02,8434.25,8440.26,8441.31,8431.98,8424.68,8430.35,8431.97,8429.58,8441.17,8463.41,8492.68,8513.76,8507.75,8534.17,8589.32,8651.95,8703.83,8816.75,8866.17,8904.79,8928.68,8954.39,8979.41,9017.13,9081.44,9173.41,9291.26,9491.67,9658.04,9716.48,9772.46,9861.02,9990.56,10122.79,10174.91,10218.58,10362.3,10630.92,11009.47,11597.74,11865.37,12017.86,12221.55,12073.97,11624.44,11356.2,11155.41,10928.54,10795.25,10627.9,10425.03,10199.45,10173.9,10032.83,9964.06,9874.76,9722.36,9692.03,9643.35,9548.77,9407.22,9278.42,9202.81,9152.76,9156.25
99,8962.52,8990.89,9019.23,9047.58,9073.88,9119.7,9147.38,9165.67,9169.16,9178.62,9208.38,9236.09,9285.39,9339.38,9338.25,9321.22,9286.33,9234.67,9172.95,9097.72,9030.73,8995.31,8960.58,8934.93,8938.05,8928.71,8904.08,8861.57,8811.74,8769.53,8729.7,8684.38,8636.28,8585.65,8572.35,8575.65,8581.53,8581.73,8571.45,8564.85,8571.32,8572.23,8570.33,8583.52,8606.67,8636.79,8654.03,8651.32,8680.91,8738.38,8796.8,8857.92,8972.43,9018.28,9057.47,9082.42,9110.18,9135.06,9177.1,9240.44,9340.9,9463.46,9674.68,9829.35,9891.03,9951.25,10047.3,10183.71,10311.13,10361.95,10412.61,10566.31,10857.51,11260.18,11857.01,12093.07,12269.44,12462.92,12271.96,11826.75,11563.41,11365.48,11133.29,10992.19,10818.71,10601.3,10383.2,10358.28,10211.72,10145.77,10045.54,9888.65,9864.82,9808.98,9714.56,9562.47,9436.3,9360.33,9315.12,9316.31
100,9115.31,9143.62,9172.97,9201.87,9229.55,9277.0,9303.55,9321.82,9324.78,9336.05,9367.55,9396.23,9448.46,9501.26,9496.11,9478.54,9441.41,9388.1,9324.4,9247.18,9180.61,9145.7,9109.42,9084.76,9088.72,9077.02,9050.51,9005.87,8955.34,8912.88,8871.87,8825.12,8775.55,8724.82,8713.97,8717.35,8723.03,8722.27,8711.26,8705.37,8712.5,8712.76,8711.51,8726.25,8750.32,8782.85,8795.16,8795.29,8827.22,8888.75,8942.3,9013.97,9129.19,9170.33,9210.87,9236.36,9266.29,9291.34,9337.94,9402.08,9510.98,9637.74,9863.06,10006.14,10065.98,10132.55,10235.33,10376.73,10503.62,10550.93,10609.72,10772.5,11074.46,11517.73,12116.78,12322.53,12531.72,12700.52,12475.39,12036.29,11775.73,11574.1,11339.26,11190.74,11009.89,10779.07,10569.86,10539.98,10393.56,10326.98,10217.21,10058.67,10042.22,9977.38,9880.65,9715.07,9597.69,9516.84,9479.11,9477.47
