,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990
205,125926.38,109120.57,117231.37,120581.77,108973.3,114974.34,137455.6,133372.56,153776.25,172403.42,179941.54,212439.34,275080.89,245754.74,187755.69,106307.85,88250.94,141755.92,115040.62,164325.09,187367.09,123644.38,130954.63,124907.88,103871.49,93446.02,112991.89,121423.05,138752.41,170518.72,153074.89,140267.91,144363.99,157303.57,186736.64,193385.69,199530.32,196908.31,254182.67,278863.28,257517.66,231139.92,268830.18,245390.39,245760.98,247502.93,218050.67,230472.48,230129.4,219849.83,189560.97,178038.76,179404.21,148172.46,151703.11,151234.37,153461.89,126572.48,111027.73,130464.33,127967.92,114113.4,123198.14,139162.31,150762.81,138510.16,170246.86,176764.89,195070.06,222474.82,260618.51,230052.61,243984.79,255057.87,261556.59,269060.1,260416.99,252551.92,235952.93,271287.44,287196.84,313536.48,327243.97,311405.16,263793.4,205057.61,149338.44,175955.91,168816.3,162103.2,165273.35
206,130229.16,108651.78,121323.82,128481.73,107919.28,119599.42,140432.2,132510.79,151739.54,164245.41,183459.86,222900.0,280342.26,254674.74,192063.62,107919.42,89105.29,136854.02,110213.64,168182.5,188367.85,118314.59,131860.07,125380.8,105452.64,90495.36,117297.78,125206.24,139732.04,167482.38,149155.18,143041.02,146706.57,159679.75,185703.31,195206.26,201723.4,201653.47,253967.75,295704.16,261556.18,236315.11,275610.99,244036.91,253227.48,248913.34,218573.58,235041.35,231481.88,213802.33,194304.83,176581.74,177414.79,151301.06,155889.46,155149.2,152566.55,131924.86,116255.45,132047.33,128647.38,115083.3,126270.0,130146.68,156649.79,136375.95,176410.09,178338.34,195258.71,234461.76,270738.27,236932.92,244612.84,261505.1,268966.32,267795.57,265746.67,250518.69,241672.19,271691.06,286634.17,327892.46,335763.04,322086.74,245482.38,213889.0,151557.62,174426.63,169167.15,164736.42,162680.49
207,129879.7,109122.42,125816.71,128854.62,109478.78,126652.69,137629.77,131278.75,151668.25,161854.99,188398.57,235603.06,280395.23,269291.78,178484.56,88381.84,97598.26,139720.79,117741.16,169393.23,180467.85,115719.8,119528.81,127425.49,103923.71,88628.73,121551.36,124504.28,143635.85,177172.39,145832.89,153020.28,147819.89,164682.83,189238.51,196183.75,195155.2,209566.35,262450.5,299989.14,267794.29,238705.45,280656.88,247856.59,259958.15,243746.8,228031.11,238984.82,235110.57,220186.73,198158.96,188036.59,181391.77,148741.36,161257.67,157456.71,151339.41,127547.77,118396.54,133951.77,128157.36,120264.46,129500.98,129783.68,159206.3,143187.37,183269.52,180022.94,197809.22,240552.91,269754.07,236135.83,252568.81,262874.59,274853.07,269273.84,263703.09,244700.66,248811.29,272981.11,279665.97,337878.64,348101.56,326660.31,247147.84,208610.26,158590.56,176479.32,166586.03,166502.69,168823.13
208,127610.61,113240.52,134138.3,123582.77,113320.47,131873.32,133575.7,132124.24,156787.57,164001.12,194992.9,242921.29,285180.12,257417.88,166046.89,81415.71,121172.24,129247.29,126165.79,163106.88,175238.53,117756.75,123971.95,114369.38,103224.62,90541.92,126538.15,127332.26,149118.63,178549.74,144875.49,160259.41,148230.06,170557.64,190849.27,197567.03,197381.82,217776.49,262967.74,293763.25,277446.99,246245.5,285418.91,247383.01,263361.02,230484.67,232941.27,242077.45,239123.9,212135.06,202199.01,192652.31,187257.2,136299.55,160531.0,157195.23,149024.39,125540.98,125674.93,134278.81,128961.84,126343.26,128295.34,135746.84,158093.58,144743.38,190740.74,180662.13,203099.85,242376.61,271069.76,232884.21,261906.22,271923.16,275350.38,274622.94,266074.04,247630.47,256420.53,279046.31,301159.04,338121.27,348702.87,320131.14,261247.51,204680.46,166007.4,173563.48,169054.46,166162.46,174142.19
209,130913.55,114675.27,138329.08,123094.26,107197.09,132016.02,130710.2,135336.87,160279.76,171429.17,198375.78,234493.4,290977.77,237566.26,163223.34,74617.4,139680.83,131626.52,131070.19,169766.37,171266.26,121093.13,126716.94,107755.63,107180.89,95258.3,129443.3,133249.0,152413.36,178695.8,150022.77,166901.7,143041.13,174213.72,189732.08,203363.87,193182.26,220617.06,276764.02,293853.45,282563.27,252400.82,284792.77,255961.54,261762.86,210533.94,234069.25,242123.28,231162.54,211950.77,201293.03,197970.58,180540.41,136793.64,159181.6,158579.24,147457.13,126735.15,129421.3,136000.47,130618.77,127776.48,131545.37,143957.58,160111.86,139584.95,194368.98,179039.79,208134.06,249465.59,281914.22,245014.71,270047.72,279803.4,277049.64,272616.66,268758.4,250683.87,263901.07,282818.86,315093.42,339297.33,347878.37,329115.94,257122.19,195841.36,174327.59,178229.71,172693.5,163268.84,175344.0
210,129307.77,116734.52,143300.02,124184.77,108126.81,133973.57,128432.74,141589.42,165122.18,178467.7,203315.59,237276.69,313380.57,234925.01,168816.91,78528.41,150462.3,127714.14,137705.21,179017.98,180510.45,141329.32,130181.21,111563.44,112660.51,99198.92,132724.05,137151.72,150914.61,175651.79,158695.15,164840.73,150754.46,165228.56,194010.17,209543.19,196773.08,229362.37,294798.63,308244.3,288621.87,259419.97,295274.48,252210.08,262434.44,215648.12,232464.05,250614.48,232088.99,212743.79,205291.61,198796.34,175280.17,138114.49,159327.81,158663.94,149617.36,116122.11,130606.3,139676.37,132688.21,128458.1,133815.7,150529.68,158507.76,140776.01,196406.11,178775.17,212846.39,246599.92,290054.75,245331.54,277134.58,281143.0,279742.54,277657.07,269719.78,250543.91,272414.34,275714.88,330768.18,352583.05,361483.0,332264.47,252554.24,180140.85,175856.24,175742.03,175895.2,164921.31,176873.74
211,127572.77,118927.16,136508.8,121574.27,108261.08,139331.15,130146.99,146751.63,168186.77,185440.13,213570.06,244934.67,329463.41,233953.72,166196.72,108299.87,145029.29,124824.13,146415.2,183042.56,183226.33,143175.23,129699.41,114464.0,113339.67,99848.67,128307.37,136584.91,152409.53,173992.93,157321.24,162106.47,156417.72,174751.16,202476.46,211702.28,198847.27,234568.3,294765.04,308254.83,277174.02,268752.95,295291.02,255936.64,271385.64,221401.05,238895.91,248850.63,236756.02,203853.58,209134.1,196432.44,175671.25,142353.75,158113.49,164237.02,148482.76,113518.39,123688.51,139786.82,131237.22,136852.0,139989.46,155646.38,160504.47,142559.29,193456.27,192605.86,210562.4,252053.73,306395.35,242859.17,288713.26,264289.96,286803.58,280626.34,274364.83,257543.25,274400.49,283418.65,332595.76,333133.11,351289.97,335664.38,249319.13,182427.26,176311.11,174501.52,177030.23,168647.24,171556.54
212,124057.04,119720.58,139522.51,126171.33,111573.83,143547.26,131998.7,146838.31,172607.93,189033.14,224993.24,260462.45,341802.08,235300.45,148195.22,117887.41,145049.7,123508.69,150018.43,185866.99,163792.12,139003.6,141691.27,119306.09,114741.54,101792.04,131640.97,135841.28,162001.38,154528.15,155199.54,161837.0,159405.74,181276.19,208320.41,210462.54,193037.36,240566.56,307231.51,301214.12,269600.68,276001.04,287215.21,251125.5,270914.36,221123.46,245252.5,253558.14,244320.92,199521.09,212705.16,202728.53,177338.17,150103.42,162013.57,163369.56,151556.44,105631.75,123545.64,143289.17,130759.62,138047.42,142519.71,160095.24,150982.68,156985.13,199604.11,195748.26,208267.08,247813.02,299675.78,247556.93,290718.28,256182.81,286983.54,282351.41,278172.11,260120.69,283646.31,288944.12,336745.5,320663.95,350504.55,333647.83,228313.19,176535.45,181549.64,179053.75,178123.87,172772.62,176494.72
213,120147.45,125163.1,146650.04,127530.34,113965.51,147407.33,131694.72,146543.89,178538.03,186892.14,223468.99,266267.36,313051.4,210970.0,134625.23,105867.54,133970.14,125308.5,154400.09,195038.13,146638.97,152771.35,143900.61,121292.86,112186.36,108943.34,131711.38,139657.87,168687.53,152923.31,159609.41,166674.22,164087.42,188977.26,209022.67,208384.37,199037.93,246669.08,295801.75,299614.95,257692.11,286694.16,288409.62,248539.45,274628.11,216984.71,246982.18,258363.04,249985.77,199419.77,213624.66,207942.5,180015.23,153808.67,160298.37,164664.93,157326.97,108244.73,129322.33,140413.27,129243.7,135654.92,139443.13,165308.2,154009.59,169023.2,201588.25,196094.38,211698.82,248485.13,271389.67,256076.36,292319.2,252512.32,288306.69,280575.26,281772.64,260121.22,286612.6,299476.28,342195.76,324810.11,347835.92,320609.68,234592.16,175439.34,185260.25,179898.39,175060.44,178504.55,181460.04
214,113783.07,129078.01,144293.3,123663.88,120038.68,142477.75,136039.37,154439.89,184383.37,190198.13,229108.73,282692.83,246596.75,200616.6,137322.66,106218.29,137779.27,129080.71,167646.69,200729.42,138286.02,153985.92,142880.02,124626.81,109141.49,111475.04,127727.09,139955.39,174389.67,153547.5,159303.47,160336.52,167314.74,190209.04,205804.65,215215.39,203969.67,256226.02,313806.47,298627.85,254789.4,295371.78,290749.62,256224.91,286115.41,229701.74,247089.28,261077.18,252914.05,208336.1,209342.56,211720.33,182231.79,154819.55,155380.69,172395.71,149615.44,112008.53,132234.03,140738.72,130988.9,130393.39,139897.47,172457.93,158604.3,176064.31,200642.46,199061.01,223577.92,256507.58,245513.93,252815.38,288855.44,259344.25,289236.08,287631.73,282622.32,260289.14,293042.12,312693.68,339792.01,354422.51,368590.7,319543.77,244400.62,184865.25,187797.23,187446.82,181321.25,182100.56,175078.01
215,112221.02,128259.68,142030.97,116275.35,124648.2,143440.64,140942.19,162528.37,188162.33,195043.64,235004.77,285051.29,255626.7,191914.84,119822.99,104645.76,141133.74,130790.78,168694.64,199018.69,137915.19,151351.26,141223.59,121702.05,104679.88,113053.56,130210.76,143556.55,177976.81,158202.06,158492.53,160761.21,172373.1,191154.36,212544.51,223756.16,207612.34,267599.23,317754.05,303735.25,256144.59,301451.17,299644.76,262440.02,289607.76,238704.01,252653.72,258637.7,253238.56,210256.45,215403.85,214710.08,175829.83,164296.63,164986.84,176387.74,142509.7,107645.42,131663.67,145759.04,131662.58,133179.75,145663.41,171585.68,161039.33,178874.43,201377.5,198920.08,234123.75,260953.96,243932.3,258507.46,296261.85,269604.66,292338.3,296049.58,285483.11,259103.47,302124.1,316643.76,348049.13,367205.58,377937.86,312039.53,247969.89,184134.05,193228.58,192261.63,185161.81,185980.05,177510.82
216,118716.83,128912.62,142134.59,121453.87,125725.76,146338.67,145913.68,169382.96,191867.17,195362.49,237230.15,304269.09,260011.19,197742.73,119833.7,109055.65,149120.29,131873.09,177730.33,205442.16,141828.46,150551.25,141706.46,123032.61,107466.16,119736.12,134801.23,148201.71,185069.12,159999.6,158052.57,163544.22,176752.12,204559.81,219934.83,226262.85,213311.3,273221.55,312117.91,299919.76,261557.8,312995.6,296869.8,274573.11,282019.73,247245.16,260317.95,265349.83,258087.96,217788.09,216157.09,208529.02,175879.86,170462.39,171640.84,178591.61,145153.92,115270.3,142816.37,145895.29,128961.44,138482.97,150423.48,172525.71,156064.18,185515.34,204929.18,207296.84,236494.34,276159.81,252985.08,266835.92,291820.49,269135.58,310926.48,297313.67,290353.32,265074.06,303370.6,326055.49,349611.59,383402.25,378562.2,314046.14,248243.23,184577.02,201837.98,190899.1,188092.96,187769.57,168746.51
217,123029.08,130646.45,133996.94,122027.73,129166.48,152646.18,147730.3,171859.44,193468.25,199805.28,236424.86,307073.41,274569.24,211319.75,120346.73,99827.82,159107.68,129749.13,187044.33,211603.17,140370.32,150664.81,142096.54,117996.87,105949.59,126594.0,135205.64,153315.27,186634.77,166128.3,153067.69,159847.86,181020.65,212368.03,218308.38,225581.46,218581.05,282110.03,315273.97,291087.11,263746.78,310666.85,289108.41,284979.85,287142.84,251164.97,264203.69,268222.66,258012.47,225062.19,209584.69,208949.67,172166.89,176918.06,175296.09,174630.29,143022.04,126005.31,148412.37,143902.37,128710.96,138123.0,156652.75,169265.65,154615.0,189634.37,197537.16,217915.2,248259.44,291423.05,260671.57,274913.76,286936.39,295122.36,310433.18,302334.91,291072.37,274116.39,318643.76,338416.72,368487.59,384132.08,372063.53,309531.54,242364.22,175782.54,204344.72,194209.46,188814.83,190927.19,167331.26
218,122456.84,135169.35,142738.7,120808.23,134319.09,155916.58,146743.22,169545.29,184274.32,203676.94,248028.97,312908.14,284495.39,216124.4,122123.93,100747.83,153565.95,124262.64,191383.6,212687.93,134273.25,151648.96,142584.55,119743.52,102558.16,131376.75,139381.03,154366.23,183286.56,161854.78,156069.94,162408.63,183696.96,211143.52,220318.27,228014.51,223813.48,281837.38,334265.0,295605.54,269598.96,318441.13,287441.11,293573.46,288715.94,251709.07,269385.19,269732.72,250846.67,230614.27,207797.62,206567.97,175737.03,181732.21,179770.01,173561.64,149022.58,131887.75,150162.71,144623.82,129760.29,141525.55,146463.74,175832.13,152195.55,196461.77,199256.73,218087.67,261596.07,302698.54,268418.81,275577.52,294145.57,303437.05,308915.27,308457.86,288670.99,280695.39,319046.6,337680.54,385284.81,394059.5,384740.17,287980.08,252723.74,178321.15,202505.73,194555.68,191815.43,187872.79,164516.38
219,122943.43,140137.23,143118.22,122514.03,142196.52,152771.55,145346.53,169427.34,181552.08,209124.7,262126.34,312929.51,300783.59,200804.3,99976.95,110300.24,156740.9,132702.61,192710.89,203724.76,131281.41,137415.5,144859.41,117959.59,100396.56,136099.68,138563.88,158646.89,193864.21,158230.06,166933.15,163608.45,189393.7,215112.62,221376.53,220546.02,232560.51,291215.82,339062.23,302608.9,272273.66,324209.91,291866.09,301312.5,282661.82,262539.92,273849.12,273894.26,258264.84,235109.06,221200.41,211131.83,172701.51,187922.14,182380.85,172116.13,144034.42,134267.84,152278.08,144030.91,135556.18,145105.6,146012.5,178659.78,159757.69,204063.23,201100.24,220897.76,268353.71,301559.44,267468.68,284495.51,295643.1,310032.7,310561.12,306023.12,281909.91,288921.79,320490.19,329399.98,396945.34,408467.03,390119.63,289863.07,246413.32,186520.45,204824.81,191530.96,193806.11,194904.6,170773.12
220,127538.04,149367.4,137229.78,126772.57,148014.89,148238.31,146249.94,175106.65,183918.04,216409.14,270231.67,318231.28,287484.51,186771.45,92054.9,136885.25,144953.69,142150.73,185511.02,197777.92,133543.48,142464.72,129972.72,117118.19,102515.88,141642.16,141674.62,164670.49,195345.94,157171.49,174806.09,164030.06,196091.16,216893.88,222892.5,223016.21,241636.17,291755.7,331980.56,313469.2,280820.76,329649.88,291235.81,305193.66,267223.18,268134.12,277337.52,278502.92,248753.26,239823.08,226556.36,217891.84,158197.7,187009.85,182016.36,169434.36,141723.86,142471.36,152600.32,144892.76,142361.83,143714.98,152676.68,177370.3,161456.0,212344.54,201775.95,226766.9,270350.49,302991.31,263739.07,294968.07,305775.54,310549.05,316670.25,308710.95,285226.29,297692.34,327538.6,354636.66,397158.97,409101.94,382241.25,306325.25,241697.92,195168.12,201378.57,194311.29,193345.2,200983.93,174992.16
221,129110.17,153996.78,136653.15,119885.43,148133.84,145025.01,149772.91,178967.99,192205.62,220128.92,260821.85,324662.5,265278.81,183553.67,84327.16,157741.66,147580.62,147631.18,193033.54,193251.0,137278.03,145561.49,122410.52,121557.06,107806.86,144853.8,148220.57,168277.28,195480.6,162735.09,182027.15,158257.03,200236.7,215575.34,229386.61,218226.77,244753.61,307026.68,332036.78,319203.36,287787.53,328866.93,301259.85,303279.87,244035.48,269374.58,277335.43,269167.2,248467.31,238671.24,232736.73,210013.8,158708.0,185372.87,183556.88,167603.5,143026.65,146669.52,154507.07,146712.01,143932.61,147314.71,161866.31,179593.22,155666.12,216347.01,199926.33,232348.91,278219.3,315072.67,277427.29,304092.49,314593.07,312420.83,314298.39,311761.91,288684.44,306311.8,331895.11,370969.23,398468.91,408064.35,392884.6,301419.33,231188.85,204874.5,206728.0,198436.09,189914.55,202311.17,169731.69
222,131384.86,159493.58,137829.33,120886.09,150288.84,142464.9,156658.7,184335.99,200054.93,225575.63,263881.74,349618.4,262291.84,189800.08,88699.03,169868.74,143154.72,155058.92,203500.98,203634.76,160162.84,149483.19,126685.56,127721.35,112218.25,148484.96,152525.31,166592.01,192126.06,172121.42,179756.55,166757.06,189855.58,220386.06,236310.94,222236.94,254420.62,326997.35,348249.86,326001.16,295737.97,340908.83,296773.17,303995.82,249899.66,267470.11,287005.2,270180.45,249326.98,243333.48,233635.57,203832.19,160177.14,185477.78,183593.61,170008.78,131008.59,147964.61,158632.88,148994.11,144656.72,149816.79,169211.7,177753.59,156957.05,218578.16,199592.99,237570.83,274986.45,324131.05,277739.03,312028.28,316056.61,315412.79,320049.63,312814.11,288465.35,316128.09,323489.53,389347.39,413997.96,423949.72,396560.23,295995.95,212586.41,206598.94,203780.73,202057.49,191771.49,204016.45,162224.01
223,133809.08,151900.56,134898.81,120997.59,156256.6,144332.33,162337.07,187718.71,207828.69,236917.37,272361.91,367521.69,261169.64,186812.65,122257.77,163691.41,139875.93,164820.62,208025.49,206653.4,162206.76,148874.32,129929.36,128443.52,112906.92,143505.76,151859.77,168211.27,190286.89,170611.74,176752.2,172988.34,200738.2,229952.44,238701.12,224533.86,260160.86,326926.3,348216.21,313027.12,306324.47,340868.24,301084.82,314300.83,256502.5,274811.62,284931.25,275547.04,238841.62,247809.48,230786.84,204222.51,165029.03,183999.55,189979.22,168670.87,128027.76,140082.16,158709.46,147323.85,154063.08,156687.39,174919.8,179951.59,158907.93,215259.94,214993.18,234984.18,281030.16,342350.88,274893.67,325019.8,297070.88,323328.96,323413.02,318137.61,296464.57,318369.43,332455.91,391425.6,391092.47,411926.93,400535.18,292135.72,215209.41,207061.92,202280.28,203304.65,196038.23,197825.96,165631.58
224,134658.87,155217.7,139964.47,124660.48,160943.16,146351.88,162400.98,192614.71,211814.42,249553.92,289591.12,381246.98,262635.03,166540.89,133030.81,163669.6,138362.2,168832.7,211185.44,184694.96,157434.91,162577.84,135375.03,129984.35,115057.72,147194.45,150997.99,178765.32,168977.15,168291.44,176435.45,176260.49,208175.53,236539.33,237259.39,217929.78,266779.13,340717.97,340218.26,304430.1,314533.33,331487.95,295354.33,313693.37,256119.14,282065.19,290266.13,284284.4,233697.87,251962.75,238110.56,206095.61,173947.03,188471.83,188915.24,172112.4,119092.48,139873.33,162636.14,146746.61,155365.37,159479.34,179876.34,169238.2,174947.32,222063.89,218462.48,232385.38,276265.36,334804.97,280163.5,327233.43,287917.25,323487.61,325342.27,322488.93,299373.24,329031.94,338865.83,396235.99,376385.23,410935.97,398047.51,267459.62,208187.71,213141.08,207493.22,204504.1,200767.94,203459.82,160003.3
225,140736.26,163109.96,141438.0,127293.66,165229.61,145981.57,162043.58,199193.41,209375.73,247829.72,296009.25,349143.77,235444.08,151253.45,119428.89,151125.59,140337.91,173719.8,221554.61,165313.65,172976.48,165056.52,137580.41,127043.85,123092.03,147234.36,155204.48,186111.8,167197.75,173053.21,181685.51,181404.56,216961.3,237287.93,234873.01,224657.73,273512.27,328009.79,338366.86,290939.89,326666.44,332806.78,292241.7,317931.19,251265.1,283997.0,295711.6,290809.56,233510.18,252974.86,244161.71,209141.87,178177.15,186412.55,190352.05,178614.7,121993.25,146364.97,159324.4,145004.83,152630.46,155998.22,185690.18,172589.95,188323.08,224235.3,218811.14,236176.44,276977.53,303167.61,289756.91,328992.02,283750.59,324934.77,323237.72,326599.88,299316.3,332409.43,351145.18,402575.65,381180.31,407737.74,382414.24,274743.61,206821.99,217425.22,208409.63,200931.96,207362.61,209123.51,135497.3
